date,county,year,T_avg
2024-01-29,Roanoke,2024,4.478175482952441
2024-01-29,Gloucester,2024,4.251716064844816
2024-01-29,Fairfax,2024,3.8848717122138834
2024-01-29,Brunswick,2024,4.330570795889523
2024-01-29,Richmond,2024,3.716307474846954
2024-01-29,Greensville,2024,4.586704247057477
2024-01-29,Henrico,2024,4.847996680677982
2024-01-29,Charles City,2024,4.483498772918537
2024-01-29,Chesterfield,2024,4.5598447196749365
2024-01-29,Fairfax,2024,4.397904529223856
2024-01-29,Franklin,2024,5.201076348607918
2024-01-29,Richmond,2024,5.335450378626655
2024-02-05,Roanoke,2024,5.057190618061249
2024-02-05,Franklin,2024,3.791003224328433
2024-02-05,Roanoke,2024,3.67180486854982
2024-02-05,Gloucester,2024,3.8134907397644655
2024-02-05,Fairfax,2024,3.8839103691817223
2024-02-05,Brunswick,2024,3.6114539321089327
2024-02-05,Richmond,2024,3.123088896111707
2024-02-05,Greensville,2024,4.008747783380077
2024-02-05,Henrico,2024,4.528961229767786
2024-02-05,Charles City,2024,3.981042501429823
2024-02-05,Chesterfield,2024,4.245352438172533
2024-02-05,Fairfax,2024,4.4502844076928145
2024-02-05,Franklin,2024,5.307523201856181
2024-02-05,Richmond,2024,5.349424740042438
2024-02-12,Roanoke,2024,6.876808463794216
2024-02-12,Franklin,2024,5.7723190255607495
2024-02-12,Roanoke,2024,5.469251486114402
2024-02-12,Gloucester,2024,4.481475046663628
2024-02-12,Fairfax,2024,1.837818100219781
2024-02-12,Brunswick,2024,6.259699191347566
2024-02-12,Richmond,2024,3.0979745841874804
2024-02-12,Greensville,2024,6.815808055013061
2024-02-12,Henrico,2024,5.158218053457853
2024-02-12,Charles City,2024,5.014876000641476
2024-02-12,Chesterfield,2024,5.77421541386718
2024-02-12,Fairfax,2024,3.5460738007380357
2024-02-12,Franklin,2024,7.534880365429268
2024-02-12,Richmond,2024,6.099415282968017
2024-02-19,Roanoke,2024,4.043076435437802
2024-02-19,Franklin,2024,3.39198125955408
2024-02-19,Roanoke,2024,2.608117182456901
2024-02-19,Gloucester,2024,4.149960751188641
2024-02-19,Fairfax,2024,4.131317365773748
2024-02-19,Brunswick,2024,5.743181164442555
2024-02-19,Richmond,2024,2.843086312540784
2024-02-19,Greensville,2024,6.019673778918238
2024-02-19,Henrico,2024,5.083207801855068
2024-02-19,Charles City,2024,3.9742764334441305
2024-02-19,Chesterfield,2024,4.575850201700581
2024-02-19,Fairfax,2024,4.8074776044603436
2024-02-19,Franklin,2024,6.399716502320216
2024-02-19,Richmond,2024,5.997424855101792
2024-02-26,Roanoke,2024,NA
2024-02-26,Franklin,2024,4.8526627371682105
2024-02-26,Roanoke,2024,NA
2024-02-26,Gloucester,2024,8.165823826959906
2024-02-26,Fairfax,2024,6.665280780990085
2024-02-26,Brunswick,2024,8.892014738765964
2024-02-26,Richmond,2024,11.02023557515951
2024-02-26,Greensville,2024,9.322744604522354
2024-02-26,Henrico,2024,7.597069609824069
2024-02-26,Charles City,2024,7.827456316549035
2024-02-26,Chesterfield,2024,8.75042294254004
2024-02-26,Fairfax,2024,7.056754485363575
2024-02-26,Franklin,2024,10.43723752900235
2024-02-26,Richmond,2024,7.89931312434534
2024-03-04,Roanoke,2024,13.647561821385974
2024-03-04,Franklin,2024,12.949520325521371
2024-03-04,Roanoke,2024,12.972230553337424
2024-03-04,Gloucester,2024,10.2980558074511
2024-03-04,Fairfax,2024,9.799418582775091
2024-03-04,Brunswick,2024,10.215091662887891
2024-03-04,Richmond,2024,10.14260469903467
2024-03-04,Greensville,2024,10.450609391487893
2024-03-04,Henrico,2024,11.30751252684327
2024-03-04,Charles City,2024,10.853301813134408
2024-03-04,Chesterfield,2024,10.296010638297895
2024-03-04,Fairfax,2024,NA
2024-03-04,Franklin,2024,NA
2024-03-04,Richmond,2024,NA
2024-03-11,Roanoke,2024,11.025161659031102
2024-03-11,Franklin,2024,11.734573119609442
2024-03-11,Roanoke,2024,10.131632415073334
2024-03-11,Gloucester,2024,12.186593654425868
2024-03-11,Fairfax,2024,13.158273452456935
2024-03-11,Brunswick,2024,12.16811910704531
2024-03-11,Richmond,2024,12.032645768356987
2024-03-11,Greensville,2024,12.30113190625234
2024-03-11,Henrico,2024,13.510591802091806
2024-03-11,Charles City,2024,12.32736604066723
2024-03-11,Chesterfield,2024,12.97869231268453
2024-03-11,Fairfax,2024,12.38196485623006
2024-03-11,Franklin,2024,13.240622099768016
2024-03-11,Richmond,2024,14.068662942949878
2024-03-18,Roanoke,2024,11.081030265980909
2024-03-18,Franklin,2024,10.121277401134746
2024-03-18,Roanoke,2024,9.393005426081928
2024-03-18,Gloucester,2024,9.754689313145851
2024-03-18,Fairfax,2024,8.171893544389764
2024-03-18,Brunswick,2024,11.319012440888892
2024-03-18,Richmond,2024,9.405577088300058
2024-03-18,Greensville,2024,11.166583276130266
2024-03-18,Henrico,2024,11.094214640869918
2024-03-18,Charles City,2024,10.25057685335642
2024-03-18,Chesterfield,2024,10.46327527290961
2024-03-18,Fairfax,2024,8.874169329073512
2024-03-18,Franklin,2024,12.078608855375128
2024-03-18,Richmond,2024,11.735419860248868
2024-03-25,Roanoke,2024,13.69763246047245
2024-03-25,Franklin,2024,12.816032520269772
2024-03-25,Roanoke,2024,11.024415648265238
2024-03-25,Gloucester,2024,10.294562701093064
2024-03-25,Fairfax,2024,8.1337598476990145
2024-03-25,Brunswick,2024,10.81486396553644
2024-03-25,Richmond,2024,8.963931359638103
2024-03-25,Greensville,2024,9.705433592654067
2024-03-25,Henrico,2024,9.920713383035444
2024-03-25,Charles City,2024,8.536916021437488
2024-03-25,Chesterfield,2024,9.33069934521396
2024-03-25,Fairfax,2024,8.870563803796308
2024-03-25,Franklin,2024,10.990050270688352
2024-03-25,Richmond,2024,10.797458387624255
2024-04-01,Roanoke,2024,13.984613489230568
2024-04-01,Franklin,2024,12.057936668744672
2024-04-01,Roanoke,2024,12.599235296746604
2024-04-01,Gloucester,2024,11.436094544836603
2024-04-01,Fairfax,2024,11.792638762827313
2024-04-01,Brunswick,2024,11.156262317988991
2024-04-01,Richmond,2024,9.554694801041157
2024-04-01,Greensville,2024,11.435141598091086
2024-04-01,Henrico,2024,12.930322838729891
2024-04-01,Charles City,2024,12.230034057449476
2024-04-01,Chesterfield,2024,12.367591011386574
2024-04-01,Fairfax,2024,13.410041345611752
2024-04-01,Franklin,2024,13.15948520881674
2024-04-01,Richmond,2024,13.71654678973648
2024-04-08,Roanoke,2024,15.231835685483905
2024-04-08,Franklin,2024,16.98955413338202
2024-04-08,Roanoke,2024,12.75006829281833
2024-04-08,Gloucester,2024,15.193804882945734
2024-04-08,Fairfax,2024,16.89168295587742
2024-04-08,Brunswick,2024,15.96650090743974
2024-04-08,Richmond,2024,15.023722280588103
2024-04-08,Greensville,2024,16.157615383410594
2024-04-08,Henrico,2024,16.956297537398882
2024-04-08,Charles City,2024,15.70125102824391
2024-04-08,Chesterfield,2024,16.610024044723943
2024-04-08,Fairfax,2024,18.22985810937796
2024-04-08,Franklin,2024,17.08150038669763
2024-04-08,Richmond,2024,18.067229072456023
2024-04-15,Roanoke,2024,NA
2024-04-15,Franklin,2024,17.907452956608775
2024-04-15,Roanoke,2024,20.700641197831203
2024-04-15,Gloucester,2024,16.700775582424093
2024-04-15,Fairfax,2024,19.275694291639184
2024-04-15,Brunswick,2024,18.698647824283096
2024-04-15,Richmond,2024,17.79961485316162
2024-04-15,Greensville,2024,18.71042265101977
2024-04-15,Henrico,2024,16.056137728041065
2024-04-15,Charles City,2024,15.424826663694164
2024-04-15,Chesterfield,2024,15.59651476251608
2024-04-15,Fairfax,2024,20.144667021843393
2024-04-15,Franklin,2024,NA
2024-04-15,Richmond,2024,16.508417514221716
2024-04-22,Roanoke,2024,15.860878026541894
2024-04-22,Franklin,2024,14.414880597738156
2024-04-22,Roanoke,2024,14.592681245505752
2024-04-22,Gloucester,2024,11.810416846313656
2024-04-22,Fairfax,2024,13.98529723185189
2024-04-22,Brunswick,2024,13.721088655278734
2024-04-22,Richmond,2024,12.53649179371346
2024-04-22,Greensville,2024,12.929755154034266
2024-04-22,Henrico,2024,14.526552190507417
2024-04-22,Charles City,2024,12.863085717576316
2024-04-22,Chesterfield,2024,13.348557604382435
2024-04-22,Fairfax,2024,15.271613418530375
2024-04-22,Franklin,2024,14.455130752126866
2024-04-22,Richmond,2024,15.70930537561542
2024-04-29,Roanoke,2024,22.434690706644364
2024-04-29,Franklin,2024,22.22018871667251
2024-04-29,Roanoke,2024,21.902204269563452
2024-04-29,Gloucester,2024,22.123817846844563
2024-04-29,Fairfax,2024,24.95908814452962
2024-04-29,Brunswick,2024,23.494938311106193
2024-04-29,Richmond,2024,23.792159304850045
2024-04-29,Greensville,2024,23.544641510243544
2024-04-29,Henrico,2024,24.121046074663106
2024-04-29,Charles City,2024,23.041539837524393
2024-04-29,Chesterfield,2024,23.88094863790121
2024-04-29,Fairfax,2024,26.58427490956924
2024-04-29,Franklin,2024,24.96178219257544
2024-04-29,Richmond,2024,25.584625083629273
2024-05-06,Roanoke,2024,19.08600021083705
2024-05-06,Franklin,2024,16.366048701601212
2024-05-06,Roanoke,2024,15.828580542346238
2024-05-06,Gloucester,2024,13.704281176633096
2024-05-06,Fairfax,2024,10.253014268727725
2024-05-06,Brunswick,2024,18.485082655798415
2024-05-06,Richmond,2024,21.70854088109794
2024-05-06,Greensville,2024,18.482113595560666
2024-05-06,Henrico,2024,17.962980696646202
2024-05-06,Charles City,2024,15.051584076094205
2024-05-06,Chesterfield,2024,18.051298871687244
2024-05-06,Fairfax,2024,NA
2024-05-06,Franklin,2024,23.210555555555576
2024-05-06,Richmond,2024,17.4745976045388
2024-05-13,Roanoke,2024,NA
2024-05-13,Franklin,2024,15.39139008199925
2024-05-13,Roanoke,2024,13.21750000000003
2024-05-13,Gloucester,2024,16.228739329027324
2024-05-13,Fairfax,2024,18.29137940103531
2024-05-13,Brunswick,2024,14.469775663566278
2024-05-13,Richmond,2024,16.927075451157222
2024-05-13,Greensville,2024,14.665702023440009
2024-05-13,Henrico,2024,17.75117285107765
2024-05-13,Charles City,2024,16.328505587590946
2024-05-13,Chesterfield,2024,15.619275289365552
2024-05-13,Fairfax,2024,19.908081187746696
2024-05-13,Franklin,2024,16.926500949968364
2024-05-13,Richmond,2024,19.62073284374231
2024-05-20,Roanoke,2024,26.776165474011233
2024-05-20,Franklin,2024,21.629878386821
2024-05-20,Roanoke,2024,21.735438453503424
2024-05-20,Gloucester,2024,21.255834492734447
2024-05-20,Fairfax,2024,24.262033793118327
2024-05-20,Brunswick,2024,22.222612537054104
2024-05-20,Richmond,2024,22.50554840136981
2024-05-20,Greensville,2024,22.333161778525973
2024-05-20,Henrico,2024,24.156188178144788
2024-05-20,Charles City,2024,22.399263699746943
2024-05-20,Chesterfield,2024,23.25438882951357
2024-05-20,Fairfax,2024,26.111434880661555
2024-05-20,Franklin,2024,23.46264791183297
2024-05-20,Richmond,2024,25.556642299634667
2024-05-27,Roanoke,2024,22.75797302074953
2024-05-27,Franklin,2024,19.988910799069888
2024-05-27,Roanoke,2024,18.413993622246252
2024-05-27,Gloucester,2024,20.62978883204987
2024-05-27,Fairfax,2024,21.170336926579935
2024-05-27,Brunswick,2024,18.889942649879952
2024-05-27,Richmond,2024,19.67883229433556
2024-05-27,Greensville,2024,19.642669338187456
2024-05-27,Henrico,2024,21.842585878613143
2024-05-27,Charles City,2024,20.601351681886236
2024-05-27,Chesterfield,2024,19.7664194229294
2024-05-27,Fairfax,2024,23.938935425760437
2024-05-27,Franklin,2024,22.975066463650464
2024-05-27,Richmond,2024,24.437260384736092
2024-06-03,Roanoke,2024,26.023879909079444
2024-06-03,Franklin,2024,22.102192629041852
2024-06-03,Roanoke,2024,20.69351860956977
2024-06-03,Gloucester,2024,23.19719514594952
2024-06-03,Fairfax,2024,24.383691080207427
2024-06-03,Brunswick,2024,24.035256174608293
2024-06-03,Richmond,2024,24.368993621831137
2024-06-03,Greensville,2024,21.784604191155623
2024-06-03,Henrico,2024,24.96801810446096
2024-06-03,Charles City,2024,23.433352970709965
2024-06-03,Chesterfield,2024,24.143052337986447
2024-06-03,Fairfax,2024,27.640000000000043
2024-06-03,Franklin,2024,19.20723270440255
2024-06-03,Richmond,2024,26.476401725701823
2024-06-10,Roanoke,2024,28.27872154442376
2024-06-10,Franklin,2024,22.674783963162017
2024-06-10,Roanoke,2024,23.858321411975588
2024-06-10,Gloucester,2024,22.90050088111509
2024-06-10,Fairfax,2024,22.12731383575207
2024-06-10,Brunswick,2024,24.039502338579556
2024-06-10,Richmond,2024,23.34596232710498
2024-06-10,Greensville,2024,24.57954347026666
2024-06-10,Henrico,2024,24.7655392556371
2024-06-10,Charles City,2024,23.39855453577731
2024-06-10,Chesterfield,2024,23.782805918016543
2024-06-10,Fairfax,2024,NA
2024-06-10,Franklin,2024,26.624055974477994
2024-06-10,Richmond,2024,26.052296644607026
2024-06-17,Roanoke,2024,32.24107184013046
2024-06-17,Franklin,2024,26.875334400991687
2024-06-17,Roanoke,2024,26.848084199638983
2024-06-17,Gloucester,2024,26.944759945225577
2024-06-17,Fairfax,2024,29.11317986966665
2024-06-17,Brunswick,2024,27.29853886967241
2024-06-17,Richmond,2024,26.59433546700727
2024-06-17,Greensville,2024,27.22128457837312
2024-06-17,Henrico,2024,28.982294560655173
2024-06-17,Charles City,2024,27.339226623352847
2024-06-17,Chesterfield,2024,28.229006233033164
2024-06-17,Fairfax,2024,31.379696485623025
2024-06-17,Franklin,2024,28.07669699825989
2024-06-17,Richmond,2024,29.8414950595284
2024-06-24,Roanoke,2024,29.631181033755905
2024-06-24,Franklin,2024,25.84632065729777
2024-06-24,Roanoke,2024,25.325968849708936
2024-06-24,Gloucester,2024,25.58175753332273
2024-06-24,Fairfax,2024,26.33735302115412
2024-06-24,Brunswick,2024,25.580792477412437
2024-06-24,Richmond,2024,23.796613667615397
2024-06-24,Greensville,2024,25.67819138428567
2024-06-24,Henrico,2024,26.444811913245417
2024-06-24,Charles City,2024,25.527250649427167
2024-06-24,Chesterfield,2024,26.001187638173253
2024-06-24,Fairfax,2024,27.898502161247904
2024-06-24,Franklin,2024,26.84787630510444
2024-06-24,Richmond,2024,27.795185419381237
2024-07-01,Roanoke,2024,27.183817348569377
2024-07-01,Franklin,2024,22.24702199650689
2024-07-01,Roanoke,2024,22.255639666862592
2024-07-01,Gloucester,2024,22.18345163953972
2024-07-01,Fairfax,2024,22.83531472831189
2024-07-01,Brunswick,2024,24.10313204007847
2024-07-01,Richmond,2024,22.72801271102415
2024-07-01,Greensville,2024,24.937414036659693
2024-07-01,Henrico,2024,25.447592441716207
2024-07-01,Charles City,2024,22.882949245493077
2024-07-01,Chesterfield,2024,24.29766577541991
2024-07-01,Fairfax,2024,NA
2024-07-01,Franklin,2024,23.421012177763743
2024-07-01,Richmond,2024,27.267664071190232
2024-07-08,Roanoke,2024,30.612821983004984
2024-07-08,Franklin,2024,26.324392288656774
2024-07-08,Roanoke,2024,25.661526649971034
2024-07-08,Gloucester,2024,27.05401216341534
2024-07-08,Fairfax,2024,29.599796102689627
2024-07-08,Brunswick,2024,27.157505694303225
2024-07-08,Richmond,2024,26.812355589529016
2024-07-08,Greensville,2024,27.553809089881664
2024-07-08,Henrico,2024,28.523674319049015
2024-07-08,Charles City,2024,27.30679900794723
2024-07-08,Chesterfield,2024,27.758141771816337
2024-07-08,Fairfax,2024,NA
2024-07-08,Franklin,2024,28.38331641531325
2024-07-08,Richmond,2024,29.5998666360083
2024-07-15,Roanoke,2024,30.740755782905683
2024-07-15,Franklin,2024,27.61516844176177
2024-07-15,Roanoke,2024,26.853049986353003
2024-07-15,Gloucester,2024,27.928165597612455
2024-07-15,Fairfax,2024,30.49075239993341
2024-07-15,Brunswick,2024,27.79059151142942
2024-07-15,Richmond,2024,28.41007497123989
2024-07-15,Greensville,2024,27.601935423855
2024-07-15,Henrico,2024,30.366139992564257
2024-07-15,Charles City,2024,28.010761067175693
2024-07-15,Chesterfield,2024,28.985802094003784
2024-07-15,Fairfax,2024,31.618930652133088
2024-07-15,Franklin,2024,28.780864269141563
2024-07-15,Richmond,2024,31.716721468536875
2024-07-22,Roanoke,2024,25.45622752884361
2024-07-22,Franklin,2024,22.692367735237987
2024-07-22,Roanoke,2024,22.646045034599403
2024-07-22,Gloucester,2024,24.426400000000022
2024-07-22,Fairfax,2024,27.117977322493033
2024-07-22,Brunswick,2024,23.339160207268012
2024-07-22,Richmond,2024,23.97707161947779
2024-07-22,Greensville,2024,23.969062711384968
2024-07-22,Henrico,2024,25.426795081779517
2024-07-22,Charles City,2024,24.216685327569735
2024-07-22,Chesterfield,2024,24.82036754315686
2024-07-22,Fairfax,2024,27.712304075235135
2024-07-22,Franklin,2024,24.99235959025082
2024-07-22,Richmond,2024,26.934168746235297
2024-07-29,Roanoke,2024,28.33506309901912
2024-07-29,Franklin,2024,25.540982771568647
2024-07-29,Roanoke,2024,24.711978671479176
2024-07-29,Gloucester,2024,26.208862986396348
2024-07-29,Fairfax,2024,28.345104219608697
2024-07-29,Brunswick,2024,25.612935871939197
2024-07-29,Richmond,2024,25.837586352706595
2024-07-29,Greensville,2024,20.906036889332036
2024-07-29,Henrico,2024,27.033310141731267
2024-07-29,Charles City,2024,26.681492953444454
2024-07-29,Chesterfield,2024,25.29011482392136
2024-07-29,Fairfax,2024,29.2374882540876
2024-07-29,Franklin,2024,28.30989532019708
2024-07-29,Richmond,2024,27.717546727264317
2024-08-05,Roanoke,2024,28.13056372204581
2024-08-05,Franklin,2024,25.25957247181817
2024-08-05,Roanoke,2024,24.315635744224213
2024-08-05,Gloucester,2024,23.931792491811574
2024-08-05,Fairfax,2024,28.219990707233173
2024-08-05,Brunswick,2024,23.994038275172077
2024-08-05,Richmond,2024,24.315339576504893
2024-08-05,Greensville,2024,23.71962753036441
2024-08-05,Henrico,2024,26.333135678835564
2024-08-05,Charles City,2024,24.68427356650367
2024-08-05,Chesterfield,2024,25.735061563517046
2024-08-05,Fairfax,2024,29.49528284157115
2024-08-05,Franklin,2024,NA
2024-08-05,Richmond,2024,27.725791826309095
2024-08-12,Roanoke,2024,24.197530028888583
2024-08-12,Franklin,2024,20.57963981868512
2024-08-12,Roanoke,2024,20.488914371402764
2024-08-12,Gloucester,2024,23.29337443244314
2024-08-12,Fairfax,2024,24.981083148558728
2024-08-12,Brunswick,2024,23.23941832085739
2024-08-12,Richmond,2024,22.688444398979662
2024-08-12,Greensville,2024,23.34324978957435
2024-08-12,Henrico,2024,24.85875059044551
2024-08-12,Charles City,2024,23.240230704897645
2024-08-12,Chesterfield,2024,23.93525537359862
2024-08-12,Fairfax,2024,26.31626017130624
2024-08-12,Franklin,2024,24.626097012761072
2024-08-12,Richmond,2024,26.22644215151389
2024-08-19,Roanoke,2024,24.509041068233152
2024-08-19,Franklin,2024,20.0646790945941
2024-08-19,Roanoke,2024,19.91614152026062
2024-08-19,Gloucester,2024,19.665113263475416
2024-08-19,Fairfax,2024,22.060200562880887
2024-08-19,Brunswick,2024,19.87845826025278
2024-08-19,Richmond,2024,19.486651696050703
2024-08-19,Greensville,2024,19.94531043643242
2024-08-19,Henrico,2024,22.658509681141517
2024-08-19,Charles City,2024,20.165156520194497
2024-08-19,Chesterfield,2024,21.670813704004633
2024-08-19,Fairfax,2024,23.078607717665353
2024-08-19,Franklin,2024,21.360876740139247
2024-08-19,Richmond,2024,23.030872149029637
2024-08-26,Roanoke,2024,29.107764388169088
2024-08-26,Franklin,2024,24.659125419316
2024-08-26,Roanoke,2024,25.040900319387863
2024-08-26,Gloucester,2024,24.14335971666956
2024-08-26,Fairfax,2024,27.20235186407645
2024-08-26,Brunswick,2024,24.70641410660332
2024-08-26,Richmond,2024,24.601503515760136
2024-08-26,Greensville,2024,25.05544543772912
2024-08-26,Henrico,2024,24.097075625090405
2024-08-26,Charles City,2024,23.69986227036937
2024-08-26,Chesterfield,2024,24.34360763902295
2024-08-26,Fairfax,2024,27.68407666163145
2024-08-26,Franklin,2024,25.25566922853832
2024-08-26,Richmond,2024,26.67443899671788
2024-09-02,Roanoke,2024,22.23186232855231
2024-09-02,Franklin,2024,18.417486442209626
2024-09-02,Roanoke,2024,18.259419036537285
2024-09-02,Gloucester,2024,18.71029984110883
2024-09-02,Fairfax,2024,20.031056367642194
2024-09-02,Brunswick,2024,19.097049228417234
2024-09-02,Richmond,2024,18.355164019020048
2024-09-02,Greensville,2024,19.260266151160124
2024-09-02,Henrico,2024,20.45145018621975
2024-09-02,Charles City,2024,18.987083819359835
2024-09-02,Chesterfield,2024,19.51666798535228
2024-09-02,Fairfax,2024,21.281061204034355
2024-09-02,Franklin,2024,20.695976490254697
2024-09-02,Richmond,2024,21.961785020822184
2024-09-09,Roanoke,2024,22.097015453872647
2024-09-09,Franklin,2024,19.03205514217727
2024-09-09,Roanoke,2024,18.319153917489093
2024-09-09,Gloucester,2024,20.09868260326308
2024-09-09,Fairfax,2024,21.969799491449145
2024-09-09,Brunswick,2024,19.355491069460804
2024-09-09,Richmond,2024,20.051024020082004
2024-09-09,Greensville,2024,19.68318918289472
2024-09-09,Henrico,2024,21.650590342663904
2024-09-09,Charles City,2024,20.00166747740889
2024-09-09,Chesterfield,2024,20.558064304907752
2024-09-09,Fairfax,2024,23.24331272317236
2024-09-09,Franklin,2024,20.96951264017792
2024-09-09,Richmond,2024,23.082673858613777
2024-09-16,Roanoke,2024,22.93836625065636
2024-09-16,Franklin,2024,21.109474575943292
2024-09-16,Roanoke,2024,20.74537885718677
2024-09-16,Gloucester,2024,21.324673557367703
2024-09-16,Fairfax,2024,20.82486869689952
2024-09-16,Brunswick,2024,20.789204515176877
2024-09-16,Richmond,2024,20.462847825243
2024-09-16,Greensville,2024,20.738620352079455
2024-09-16,Henrico,2024,21.49289015521548
2024-09-16,Charles City,2024,20.286251773570175
2024-09-16,Chesterfield,2024,20.989589449192817
2024-09-16,Fairfax,2024,NA
2024-09-16,Franklin,2024,21.08428516153998
2024-09-16,Richmond,2024,22.350233274940702
2024-09-23,Roanoke,2024,NA
2024-09-23,Franklin,2024,NA
2024-09-23,Roanoke,2024,NA
2024-09-23,Gloucester,2024,22.6655143970313
2024-09-23,Fairfax,2024,NA
2024-09-23,Brunswick,2024,22.3830420002684
2024-09-23,Richmond,2024,21.231152502910383
2024-09-23,Greensville,2024,21.017884669331664
2024-09-23,Henrico,2024,19.502202050238708
2024-09-23,Charles City,2024,22.05964985359017
2024-09-23,Chesterfield,2024,18.580464537984746
2024-09-23,Fairfax,2024,NA
2024-09-23,Franklin,2024,22.192487674013947
2024-09-23,Richmond,2024,19.3776962670995
2024-09-30,Roanoke,2024,21.452895771716538
2024-09-30,Franklin,2024,19.758678403938788
2024-09-30,Roanoke,2024,19.10496517538312
2024-09-30,Gloucester,2024,19.621848497014135
2024-09-30,Fairfax,2024,19.908723843930353
2024-09-30,Brunswick,2024,19.249330263070107
2024-09-30,Richmond,2024,19.601324331052453
2024-09-30,Greensville,2024,19.927375387194903
2024-09-30,Henrico,2024,20.623374875621916
2024-09-30,Charles City,2024,20.28044103254217
2024-09-30,Chesterfield,2024,20.027635928525893
2024-09-30,Fairfax,2024,20.58429430558169
2024-09-30,Franklin,2024,21.14848535382835
2024-09-30,Richmond,2024,21.276573829232795
2024-10-07,Roanoke,2024,17.814938903901346
2024-10-07,Franklin,2024,16.164234258906525
2024-10-07,Roanoke,2024,15.647417201887022
2024-10-07,Gloucester,2024,16.69882534289842
2024-10-07,Fairfax,2024,16.68500106773059
2024-10-07,Brunswick,2024,16.079031835154275
2024-10-07,Richmond,2024,16.673410115286007
2024-10-07,Greensville,2024,16.371994618823127
2024-10-07,Henrico,2024,17.62729472861165
2024-10-07,Charles City,2024,16.419816596707886
2024-10-07,Chesterfield,2024,16.781244397312395
2024-10-07,Fairfax,2024,17.35023363402872
2024-10-07,Franklin,2024,17.57801256767211
2024-10-07,Richmond,2024,18.74513486497537
2024-10-14,Roanoke,2024,12.610102799404178
2024-10-14,Franklin,2024,11.510049768567988
2024-10-14,Roanoke,2024,10.9104117924506
2024-10-14,Gloucester,2024,12.311418959981994
2024-10-14,Fairfax,2024,12.029706716004856
2024-10-14,Brunswick,2024,11.461467504850576
2024-10-14,Richmond,2024,11.343087786600652
2024-10-14,Greensville,2024,11.803451089991384
2024-10-14,Henrico,2024,11.7846594477993
2024-10-14,Charles City,2024,11.168802439573112
2024-10-14,Chesterfield,2024,11.146112456985009
2024-10-14,Fairfax,2024,12.647776577084532
2024-10-14,Franklin,2024,13.946759087393692
2024-10-14,Richmond,2024,12.769628984609858
2024-10-21,Roanoke,2024,16.255871843877973
2024-10-21,Franklin,2024,16.076132708814644
2024-10-21,Roanoke,2024,15.480873807483032
2024-10-21,Gloucester,2024,15.66838066586208
2024-10-21,Fairfax,2024,15.54808932871871
2024-10-21,Brunswick,2024,15.260202725943545
