date,county,year,T_night
2021-01-22,Roanoke,2021,0.8484896067268067
2021-01-22,Fairfax,2021,-2.2552592554173843
2021-01-22,Richmond,2021,-0.5563598507993647
2021-01-22,Accomack,2021,0.23844784528166332
2021-01-22,Albemarle,2021,-1.1545367937824969
2021-01-22,Amelia,2021,-1.18834650958942
2021-01-22,Alexandria,2021,-1.7400534583882117
2021-01-22,Fairfax,2021,-2.2609860301947995
2021-01-22,Franklin,2021,1.439551914153158
2021-01-22,Richmond,2021,-0.619314593393087
2021-01-29,Roanoke,2021,-4.402471853370144
2021-01-29,Alleghany,2021,-7.492110860249451
2021-01-29,Amherst,2021,-4.199740505398431
2021-01-29,Franklin,2021,-3.706118908559152
2021-01-29,Roanoke,2021,-5.457854129280517
2021-01-29,Fairfax,2021,-4.87346528713112
2021-01-29,Richmond,2021,-3.102314402611169
2021-01-29,Accomack,2021,-2.024272874188162
2021-01-29,Albemarle,2021,-4.475950874720105
2021-01-29,Amelia,2021,-2.569941021738568
2021-01-29,Alexandria,2021,-4.82703083016228
2021-01-29,Fairfax,2021,-4.300987472365489
2021-01-29,Franklin,2021,-3.0318506380510164
2021-01-29,Richmond,2021,-2.7750764543572957
2021-02-05,Roanoke,2021,-1.8597461986002717
2021-02-05,Alleghany,2021,-3.7460323892127745
2021-02-05,Amherst,2021,-0.5480507849347312
2021-02-05,Franklin,2021,-0.6864990283545068
2021-02-05,Roanoke,2021,-0.8474186368670237
2021-02-05,Fairfax,2021,-3.130077884826269
2021-02-05,Richmond,2021,0.05228530376507066
2021-02-05,Accomack,2021,0.9575984638492396
2021-02-05,Albemarle,2021,-1.245331601807575
2021-02-05,Amelia,2021,0.251989347553196
2021-02-05,Alexandria,2021,-2.950810014727513
2021-02-05,Fairfax,2021,-3.1616582719875734
2021-02-05,Franklin,2021,3.164597834493456
2021-02-05,Richmond,2021,0.8595440590163637
2021-02-12,Roanoke,2021,-4.735266472124073
2021-02-12,Alleghany,2021,-0.2727912794853196
2021-02-12,Amherst,2021,-3.0209563006711933
2021-02-12,Franklin,2021,1.9380985424194643
2021-02-12,Roanoke,2021,-1.7057485774234762
2021-02-12,Fairfax,2021,-2.1223048885475664
2021-02-12,Richmond,2021,0.03592919421359738
2021-02-12,Accomack,2021,3.4252045952582604
2021-02-12,Albemarle,2021,-2.4678346562732396
2021-02-12,Amelia,2021,-0.01968537119620024
2021-02-12,Alexandria,2021,-1.0793607730666623
2021-02-12,Fairfax,2021,-0.7526028941927986
2021-02-12,Franklin,2021,5.193227958236688
2021-02-12,Richmond,2021,0.7037491888724058
2021-02-19,Roanoke,2021,0.8572866578600037
2021-02-19,Alleghany,2021,1.4931160736520652
2021-02-19,Amherst,2021,2.761938922924353
2021-02-19,Franklin,2021,2.778922800612579
2021-02-19,Roanoke,2021,2.874537795824841
2021-02-19,Fairfax,2021,1.8482966138727699
2021-02-19,Richmond,2021,1.753744162580246
2021-02-19,Accomack,2021,3.464566111686448
2021-02-19,Albemarle,2021,2.5404373693343345
2021-02-19,Amelia,2021,3.8151555847366185
2021-02-19,Alexandria,2021,1.690985117432784
2021-02-19,Fairfax,2021,2.1013863308902145
2021-02-19,Franklin,2021,4.45620055104411
2021-02-19,Richmond,2021,2.347557861321916
2021-02-26,Roanoke,2021,2.096504960791506
2021-02-26,Alleghany,2021,0.7223740011939024
2021-02-26,Amherst,2021,1.9233500704325392
2021-02-26,Franklin,2021,1.9096086817360591
2021-02-26,Roanoke,2021,2.4287480826354453
2021-02-26,Fairfax,2021,1.0688485038066042
2021-02-26,Richmond,2021,0.7898383558121689
2021-02-26,Accomack,2021,1.589546871997894
2021-02-26,Albemarle,2021,1.4809915088835168
2021-02-26,Amelia,2021,1.5961766151976045
2021-02-26,Alexandria,2021,2.188543782135782
2021-02-26,Fairfax,2021,1.4285845392470422
2021-02-26,Franklin,2021,3.202829176334132
2021-02-26,Richmond,2021,3.0481497023581725
2021-03-05,Roanoke,2021,1.1577932207201178
2021-03-05,Alleghany,2021,0.10965676584320584
2021-03-05,Amherst,2021,0.8536772965584221
2021-03-05,Franklin,2021,1.1076327956588217
2021-03-05,Roanoke,2021,0.9049992338522658
2021-03-05,Fairfax,2021,-0.5991308041654279
2021-03-05,Richmond,2021,-0.3407320647719088
2021-03-05,Accomack,2021,1.2658370868147184
2021-03-05,Albemarle,2021,0.01258763043330114
2021-03-05,Amelia,2021,0.4564366201590173
2021-03-05,Alexandria,2021,1.730930780559676
2021-03-05,Fairfax,2021,-0.8312065401240091
2021-03-05,Franklin,2021,2.614024748646589
2021-03-05,Richmond,2021,3.683553613857619
2021-03-12,Roanoke,2021,9.862254317049668
2021-03-12,Alleghany,2021,5.7931111736979695
2021-03-12,Amherst,2021,9.0919610099951
2021-03-12,Franklin,2021,10.624469005157454
2021-03-12,Roanoke,2021,9.393270381059974
2021-03-12,Fairfax,2021,5.074370298094636
2021-03-12,Richmond,2021,5.006159898919327
2021-03-12,Accomack,2021,7.596943158135086
2021-03-12,Albemarle,2021,6.057625461855497
2021-03-12,Amelia,2021,11.316718438719782
2021-03-12,Alexandria,2021,5.857273079606267
2021-03-12,Fairfax,2021,5.3372204472843725
2021-03-12,Franklin,2021,10.208598221191062
2021-03-12,Richmond,2021,11.613681872610014
2021-03-19,Roanoke,2021,6.205463044679947
2021-03-19,Alleghany,2021,5.255926098531777
2021-03-19,Amherst,2021,5.7993336375684885
2021-03-19,Franklin,2021,5.803541017758898
2021-03-19,Roanoke,2021,5.836013251164013
2021-03-19,Fairfax,2021,3.8627031163404326
2021-03-19,Richmond,2021,4.7089552686207945
2021-03-19,Accomack,2021,5.638796602647043
2021-03-19,Albemarle,2021,4.373685140737536
2021-03-19,Amelia,2021,6.2015327531607065
2021-03-19,Alexandria,2021,6.072396816784259
2021-03-19,Fairfax,2021,3.8514743469272985
2021-03-19,Franklin,2021,8.238269044856954
2021-03-19,Richmond,2021,6.915044026723927
2021-03-26,Roanoke,2021,9.110930698820496
2021-03-26,Alleghany,2021,7.116976737183164
2021-03-26,Amherst,2021,8.049996265826502
2021-03-26,Franklin,2021,8.207182609157918
2021-03-26,Roanoke,2021,8.581835179270623
2021-03-26,Fairfax,2021,8.554364743713268
2021-03-26,Richmond,2021,10.694482581261084
2021-03-26,Accomack,2021,10.857843146666148
2021-03-26,Albemarle,2021,8.034651755944543
2021-03-26,Amelia,2021,8.899326275608859
2021-03-26,Alexandria,2021,9.45348396765112
2021-03-26,Fairfax,2021,8.61375368038592
2021-03-26,Franklin,2021,12.60817962103638
2021-03-26,Richmond,2021,11.568425819473228
2021-04-02,Roanoke,2021,3.942687205696592
2021-04-02,Alleghany,2021,7.230737321295433
2021-04-02,Amherst,2021,7.30611767814427
2021-04-02,Franklin,2021,6.185035699178898
2021-04-02,Roanoke,2021,6.875951913253932
2021-04-02,Fairfax,2021,4.068609613285342
2021-04-02,Richmond,2021,5.363319454302715
2021-04-02,Accomack,2021,7.198708970073861
2021-04-02,Albemarle,2021,6.391779194877893
2021-04-02,Amelia,2021,5.183402075748776
2021-04-02,Alexandria,2021,4.911072655866502
2021-04-02,Fairfax,2021,4.342733508738983
2021-04-02,Franklin,2021,9.46340501740142
2021-04-02,Richmond,2021,7.679413754119748
2021-04-09,Roanoke,2021,11.44068452475977
2021-04-09,Alleghany,2021,9.916063358068966
2021-04-09,Amherst,2021,11.737460956346894
2021-04-09,Franklin,2021,11.85421904865311
2021-04-09,Roanoke,2021,11.178207168389545
2021-04-09,Fairfax,2021,10.84252029424658
2021-04-09,Richmond,2021,9.109821928564042
2021-04-09,Accomack,2021,11.625183619565034
2021-04-09,Albemarle,2021,10.55122312815475
2021-04-09,Amelia,2021,11.51984388081584
2021-04-09,Alexandria,2021,11.723336950624024
2021-04-09,Fairfax,2021,11.36388728001784
2021-04-09,Franklin,2021,11.612594257540636
2021-04-09,Richmond,2021,11.35246275814822
2021-04-16,Roanoke,2021,7.025340931448351
2021-04-16,Alleghany,2021,5.053013001528682
2021-04-16,Amherst,2021,6.707364505347069
2021-04-16,Franklin,2021,7.0816771204441125
2021-04-16,Roanoke,2021,5.907764945866899
2021-04-16,Fairfax,2021,8.485149341906268
2021-04-16,Richmond,2021,9.114929323382322
2021-04-16,Accomack,2021,9.955424111933995
2021-04-16,Albemarle,2021,6.95807844671687
2021-04-16,Amelia,2021,8.707591483351347
2021-04-16,Alexandria,2021,9.19423106735915
2021-04-16,Fairfax,2021,8.84912666791959
2021-04-16,Franklin,2021,10.12562541431889
2021-04-16,Richmond,2021,10.530024916328175
2021-04-23,Roanoke,2021,6.729945051856461
2021-04-23,Alleghany,2021,6.092318292123476
2021-04-23,Amherst,2021,7.053904212614547
2021-04-23,Franklin,2021,6.36142466222868
2021-04-23,Roanoke,2021,7.171000914588916
2021-04-23,Fairfax,2021,7.7115696315034
2021-04-23,Richmond,2021,9.50903750937584
2021-04-23,Accomack,2021,11.319964650470864
2021-04-23,Albemarle,2021,7.101111884555387
2021-04-23,Amelia,2021,7.823607224669436
2021-04-23,Alexandria,2021,7.95796630752141
2021-04-23,Fairfax,2021,7.19651600576336
2021-04-23,Franklin,2021,10.25337761020885
2021-04-23,Richmond,2021,7.960740623642754
2021-04-30,Roanoke,2021,12.03971713181417
2021-04-30,Alleghany,2021,10.09672336236539
2021-04-30,Amherst,2021,12.20442219916148
2021-04-30,Franklin,2021,13.56762969673528
2021-04-30,Roanoke,2021,11.835870426895443
2021-04-30,Fairfax,2021,11.333833093040449
2021-04-30,Richmond,2021,11.810159831570864
2021-04-30,Accomack,2021,11.59787697968918
2021-04-30,Albemarle,2021,11.194256140022793
2021-04-30,Amelia,2021,11.896334827345026
2021-04-30,Alexandria,2021,11.96012557166115
2021-04-30,Fairfax,2021,11.517179101672648
2021-04-30,Franklin,2021,10.166250483372032
2021-04-30,Richmond,2021,14.524717048619124
2021-05-07,Roanoke,2021,7.54967100346947
2021-05-07,Alleghany,2021,5.714956671608694
2021-05-07,Amherst,2021,6.606829374109212
2021-05-07,Franklin,2021,6.58225355543483
2021-05-07,Roanoke,2021,6.923169451580122
2021-05-07,Fairfax,2021,9.0332424333593
2021-05-07,Richmond,2021,8.423667722654951
2021-05-07,Accomack,2021,9.462909610036576
2021-05-07,Albemarle,2021,6.5012556992525194
2021-05-07,Amelia,2021,6.857669542052119
2021-05-07,Alexandria,2021,10.428118750484495
2021-05-07,Fairfax,2021,10.383225618631766
2021-05-07,Franklin,2021,9.513672273781932
2021-05-07,Richmond,2021,10.29870749980842
2021-05-14,Roanoke,2021,13.663115326773038
2021-05-14,Alleghany,2021,12.82967025891467
2021-05-14,Amherst,2021,12.691464572780916
2021-05-14,Franklin,2021,10.424570360903624
2021-05-14,Roanoke,2021,11.544796392928385
2021-05-14,Fairfax,2021,13.15227125079707
2021-05-14,Richmond,2021,10.745708913486254
2021-05-14,Accomack,2021,11.215363224298528
2021-05-14,Albemarle,2021,11.514336832988022
2021-05-14,Amelia,2021,10.174172604720525
2021-05-14,Alexandria,2021,14.262029534535742
2021-05-14,Fairfax,2021,13.965651443964193
2021-05-14,Franklin,2021,10.929719112529034
2021-05-14,Richmond,2021,13.343316385448974
2021-05-21,Roanoke,2021,21.36393959548934
2021-05-21,Alleghany,2021,17.71485980013032
2021-05-21,Amherst,2021,18.51269133108157
2021-05-21,Franklin,2021,18.88402355907598
2021-05-21,Roanoke,2021,20.385487027140503
2021-05-21,Fairfax,2021,17.915853642292785
2021-05-21,Richmond,2021,17.43149592930659
2021-05-21,Accomack,2021,15.331425408881383
2021-05-21,Albemarle,2021,16.443266296219875
2021-05-21,Amelia,2021,14.676519447243912
2021-05-21,Alexandria,2021,18.21008888888892
2021-05-21,Fairfax,2021,17.893682864450138
2021-05-21,Franklin,2021,18.327994972931204
2021-05-21,Richmond,2021,17.387230140042167
2021-05-28,Roanoke,2021,7.763392707208856
2021-05-28,Alleghany,2021,3.229453522778796
2021-05-28,Amherst,2021,3.723007878591105
2021-05-28,Franklin,2021,11.45968153459356
2021-05-28,Roanoke,2021,10.182296415710349
2021-05-28,Fairfax,2021,8.823067307591412
2021-05-28,Richmond,2021,12.426366150689264
2021-05-28,Accomack,2021,13.113055651111903
2021-05-28,Albemarle,2021,8.765947190416075
2021-05-28,Amelia,2021,10.817899291051438
2021-05-28,Alexandria,2021,10.11091851851855
2021-05-28,Fairfax,2021,NA
2021-05-28,Franklin,2021,13.30814774830355
2021-05-28,Richmond,2021,13.653909880784031
2021-06-04,Roanoke,2021,NA
2021-06-04,Alleghany,2021,16.404149901097266
2021-06-04,Amherst,2021,19.679548414996457
2021-06-04,Franklin,2021,20.004079360769584
2021-06-04,Roanoke,2021,18.108357724895633
2021-06-04,Fairfax,2021,22.80205401125967
2021-06-04,Richmond,2021,21.474030226907637
2021-06-04,Accomack,2021,20.176123437164332
2021-06-04,Albemarle,2021,19.72773884811072
2021-06-04,Amelia,2021,19.30408381438948
2021-06-04,Alexandria,2021,24.467177996537774
2021-06-04,Fairfax,2021,24.11544634467208
2021-06-04,Franklin,2021,20.735088457076607
2021-06-04,Richmond,2021,21.21089235073199
2021-06-11,Roanoke,2021,21.196181519672823
2021-06-11,Alleghany,2021,12.158275509878424
2021-06-11,Amherst,2021,17.960209349327155
2021-06-11,Franklin,2021,17.4900528072905
2021-06-11,Roanoke,2021,18.86175216348395
2021-06-11,Fairfax,2021,18.648757109819417
2021-06-11,Richmond,2021,17.80704955309623
2021-06-11,Accomack,2021,18.63481037957708
2021-06-11,Albemarle,2021,16.598712844206286
2021-06-11,Amelia,2021,19.07546980386938
2021-06-11,Alexandria,2021,19.72906202723151
2021-06-11,Fairfax,2021,18.90716114457835
2021-06-11,Franklin,2021,18.24782656542316
2021-06-11,Richmond,2021,20.735687054275665
2021-06-18,Roanoke,2021,21.09734281458168
2021-06-18,Alleghany,2021,15.089210839094608
2021-06-18,Amherst,2021,16.378063635151257
2021-06-18,Franklin,2021,16.043814102346634
2021-06-18,Roanoke,2021,16.550101490636237
2021-06-18,Fairfax,2021,15.118149885548188
2021-06-18,Richmond,2021,13.800273137829446
2021-06-18,Accomack,2021,18.478524586011655
2021-06-18,Albemarle,2021,16.66553566438465
2021-06-18,Amelia,2021,13.560506120195868
2021-06-18,Alexandria,2021,17.060678900827263
2021-06-18,Fairfax,2021,15.484456117312348
2021-06-18,Franklin,2021,18.359867556071183
2021-06-18,Richmond,2021,17.204476090570854
2021-06-25,Roanoke,2021,22.135203256602697
2021-06-25,Alleghany,2021,19.21864989575753
2021-06-25,Amherst,2021,20.65467066923397
2021-06-25,Franklin,2021,19.624644222656567
2021-06-25,Roanoke,2021,19.532361363168427
2021-06-25,Fairfax,2021,23.993509328814035
2021-06-25,Richmond,2021,20.397102323390097
2021-06-25,Accomack,2021,21.92231981641897
2021-06-25,Albemarle,2021,20.778631155676702
2021-06-25,Amelia,2021,19.917232842332073
2021-06-25,Alexandria,2021,25.22034738909131
2021-06-25,Fairfax,2021,25.52666604021803
2021-06-25,Franklin,2021,19.74594402552208
2021-06-25,Richmond,2021,23.34729209780029
2021-07-02,Roanoke,2021,22.711686201759605
2021-07-02,Alleghany,2021,18.56638764837068
2021-07-02,Amherst,2021,19.290162982504427
2021-07-02,Franklin,2021,19.124891040604957
2021-07-02,Roanoke,2021,19.17711238637674
2021-07-02,Fairfax,2021,23.903908002758
2021-07-02,Richmond,2021,22.524315205523585
2021-07-02,Accomack,2021,23.722305480701376
2021-07-02,Albemarle,2021,19.328471973979138
2021-07-02,Amelia,2021,21.869236361137393
2021-07-02,Alexandria,2021,24.94323437459631
2021-07-02,Fairfax,2021,24.84971433940991
2021-07-02,Franklin,2021,22.246122873163213
2021-07-02,Richmond,2021,24.473735724687728
2021-07-09,Roanoke,2021,22.87596644087807
2021-07-09,Alleghany,2021,18.318358612495683
2021-07-09,Amherst,2021,18.891266447262723
2021-07-09,Franklin,2021,20.665283826678778
2021-07-09,Roanoke,2021,20.034320809177743
2021-07-09,Fairfax,2021,25.092029281767896
2021-07-09,Richmond,2021,23.682152041164652
2021-07-09,Accomack,2021,24.015956501885363
2021-07-09,Albemarle,2021,18.29740543377873
2021-07-09,Amelia,2021,22.43268697690739
2021-07-09,Alexandria,2021,26.480653437718043
2021-07-09,Fairfax,2021,25.77849088517199
2021-07-09,Franklin,2021,24.391729988399103
2021-07-09,Richmond,2021,25.156208132137685
2021-07-16,Roanoke,2021,22.475323327431003
2021-07-16,Alleghany,2021,19.578053320252124
2021-07-16,Amherst,2021,21.91611763146711
2021-07-16,Franklin,2021,20.175475641395728
2021-07-16,Roanoke,2021,20.31337040108927
2021-07-16,Fairfax,2021,23.379127660436342
2021-07-16,Richmond,2021,20.9673434973267
2021-07-16,Accomack,2021,23.00062467988297
2021-07-16,Albemarle,2021,21.565738986106226
2021-07-16,Amelia,2021,23.258449401406203
2021-07-16,Alexandria,2021,24.223098726196977
2021-07-16,Fairfax,2021,24.118188310467986
2021-07-16,Franklin,2021,25.08817865429238
2021-07-16,Richmond,2021,23.7591019629226
2021-07-23,Roanoke,2021,23.56160593485307
2021-07-23,Alleghany,2021,21.062430360340755
2021-07-23,Amherst,2021,18.93312641137631
2021-07-23,Franklin,2021,21.657149008374553
2021-07-23,Roanoke,2021,20.94363156608848
2021-07-23,Fairfax,2021,22.607874035050777
2021-07-23,Richmond,2021,20.5403694915396
2021-07-23,Accomack,2021,20.91281988379438
2021-07-23,Albemarle,2021,21.13816463649032
2021-07-23,Amelia,2021,21.521038681349225
2021-07-23,Alexandria,2021,23.235472056429767
2021-07-23,Fairfax,2021,23.392678068032353
2021-07-23,Franklin,2021,20.44647331786546
2021-07-23,Richmond,2021,21.779846552362187
2021-07-30,Roanoke,2021,21.486942927575143
2021-07-30,Alleghany,2021,18.345877068050587
2021-07-30,Amherst,2021,15.666285396450244
2021-07-30,Franklin,2021,19.061820056131648
2021-07-30,Roanoke,2021,18.724460987095416
2021-07-30,Fairfax,2021,18.99894461273658
2021-07-30,Richmond,2021,18.3910974974698
2021-07-30,Accomack,2021,22.241983417752465
2021-07-30,Albemarle,2021,16.40361152264804
2021-07-30,Amelia,2021,16.76617841034023
2021-07-30,Alexandria,2021,22.671436064387816
2021-07-30,Fairfax,2021,18.76016918967056
2021-07-30,Franklin,2021,12.990000000000007
2021-07-30,Richmond,2021,20.194284926509603
2021-08-06,Roanoke,2021,22.921311447764165
2021-08-06,Alleghany,2021,20.854087823856776
2021-08-06,Amherst,2021,20.37370338461541
2021-08-06,Franklin,2021,19.450812220232663
2021-08-06,Roanoke,2021,20.430243632817785
2021-08-06,Fairfax,2021,20.689367537551544
2021-08-06,Richmond,2021,20.016291552302576
2021-08-06,Accomack,2021,19.23777006740504
2021-08-06,Albemarle,2021,20.14391502157102
2021-08-06,Amelia,2021,19.950933360598786
2021-08-06,Alexandria,2021,21.841203265896738
2021-08-06,Fairfax,2021,21.347576896573347
2021-08-06,Franklin,2021,20.92456037316322
2021-08-06,Richmond,2021,23.85768682455739
2021-08-13,Roanoke,2021,23.18284409342593
2021-08-13,Alleghany,2021,20.389294897106
2021-08-13,Amherst,2021,21.893338176089667
2021-08-13,Franklin,2021,21.67311251806763
2021-08-13,Roanoke,2021,21.203957488376115
2021-08-13,Fairfax,2021,24.96074440825913
2021-08-13,Richmond,2021,24.12829739109847
2021-08-13,Accomack,2021,24.514779905773494
2021-08-13,Albemarle,2021,22.72701982964756
2021-08-13,Amelia,2021,23.608577414834627
2021-08-13,Alexandria,2021,26.24710875125964
2021-08-13,Fairfax,2021,25.596956332826444
2021-08-13,Franklin,2021,23.910975928074276
2021-08-13,Richmond,2021,25.811732198972983
2021-08-20,Roanoke,2021,22.87937805072284
2021-08-20,Alleghany,2021,19.9313771875235
2021-08-20,Amherst,2021,21.953875563668515
2021-08-20,Franklin,2021,21.63561669991789
2021-08-20,Roanoke,2021,20.98076569286096
2021-08-20,Fairfax,2021,22.568283661174423
2021-08-20,Richmond,2021,22.71492967655532
2021-08-20,Accomack,2021,23.14449701895388
2021-08-20,Albemarle,2021,22.31149399438627
2021-08-20,Amelia,2021,22.660250441945887
2021-08-20,Alexandria,2021,25.130407198691177
2021-08-20,Fairfax,2021,23.567842510806265
2021-08-20,Franklin,2021,23.74031322505804
2021-08-20,Richmond,2021,23.87647984210932
2021-08-27,Roanoke,2021,24.574383765704496
2021-08-27,Alleghany,2021,17.833089537639694
2021-08-27,Amherst,2021,21.950085857122932
2021-08-27,Franklin,2021,22.04289229940125
2021-08-27,Roanoke,2021,21.09225237864939
2021-08-27,Fairfax,2021,20.16587160641564
2021-08-27,Richmond,2021,19.451640195921037
2021-08-27,Accomack,2021,22.84222166955004
2021-08-27,Albemarle,2021,20.889568972541287
2021-08-27,Amelia,2021,22.774120353679024
2021-08-27,Alexandria,2021,21.923240015410332
2021-08-27,Fairfax,2021,20.690000000000055
2021-08-27,Franklin,2021,22.245171597061123
2021-08-27,Richmond,2021,25.530052119261164
2021-09-03,Roanoke,2021,16.819675836999426
2021-09-03,Alleghany,2021,14.446884004754263
2021-09-03,Amherst,2021,15.932857567952835
2021-09-03,Franklin,2021,15.805526600413064
2021-09-03,Roanoke,2021,15.557482434523044
2021-09-03,Fairfax,2021,17.806773878853452
2021-09-03,Richmond,2021,17.11827316743964
2021-09-03,Accomack,2021,18.63780438159651
2021-09-03,Albemarle,2021,16.035364906921405
2021-09-03,Amelia,2021,15.736692462672076
2021-09-03,Alexandria,2021,17.924038575821022
2021-09-03,Fairfax,2021,18.3328378124413
2021-09-03,Franklin,2021,17.866165168213485
2021-09-03,Richmond,2021,19.020904805702504
2021-09-10,Roanoke,2021,19.68673049645392
2021-09-10,Alleghany,2021,16.122768109588392
2021-09-10,Amherst,2021,18.14713193301827
2021-09-10,Franklin,2021,17.47979071465255
2021-09-10,Roanoke,2021,17.326564769014436
2021-09-10,Fairfax,2021,19.810360826677304
2021-09-10,Richmond,2021,19.084273075169193
2021-09-10,Accomack,2021,19.96018135374837
2021-09-10,Albemarle,2021,18.26101098972614
2021-09-10,Amelia,2021,18.093741797462545
2021-09-10,Alexandria,2021,21.1237202542439
2021-09-10,Fairfax,2021,21.700447597569408
2021-09-10,Franklin,2021,19.05745262954373
2021-09-10,Richmond,2021,20.08982191947065
2021-09-17,Roanoke,2021,NA
2021-09-17,Alleghany,2021,13.99480733788074
2021-09-17,Amherst,2021,16.283737977196267
2021-09-17,Franklin,2021,17.108795859870476
2021-09-17,Roanoke,2021,14.20489638347501
2021-09-17,Fairfax,2021,19.11790392725428
2021-09-17,Richmond,2021,18.743398675464032
2021-09-17,Accomack,2021,19.46360759134485
2021-09-17,Albemarle,2021,17.86627812422891
2021-09-17,Amelia,2021,19.660263658976504
2021-09-17,Alexandria,2021,19.272341590378776
2021-09-17,Fairfax,2021,19.21467867017334
2021-09-17,Franklin,2021,20.397875580046435
2021-09-17,Richmond,2021,20.66651682379094
2021-09-24,Roanoke,2021,13.5249084786505
2021-09-24,Alleghany,2021,11.846733362762668
2021-09-24,Amherst,2021,13.2097380670175
2021-09-24,Franklin,2021,13.12408901043848
2021-09-24,Roanoke,2021,12.992718621745793
2021-09-24,Fairfax,2021,14.202594877822824
2021-09-24,Richmond,2021,13.648319756562165
2021-09-24,Accomack,2021,14.6328281985965
2021-09-24,Albemarle,2021,13.642657363617277
2021-09-24,Amelia,2021,13.555056367452478
2021-09-24,Alexandria,2021,15.759637780017083
2021-09-24,Fairfax,2021,14.715741026122936
2021-09-24,Franklin,2021,14.743873246050194
2021-09-24,Richmond,2021,16.064945439017205
2021-10-01,Roanoke,2021,14.326033802711368
2021-10-01,Alleghany,2021,12.55802045703742
2021-10-01,Amherst,2021,13.727496299167338
2021-10-01,Franklin,2021,15.002682914526316
2021-10-01,Roanoke,2021,14.773416872169864
2021-10-01,Fairfax,2021,13.141414112134475
2021-10-01,Richmond,2021,14.662050092071924
2021-10-01,Accomack,2021,14.245803351394263
2021-10-01,Albemarle,2021,13.827169092817158
2021-10-01,Amelia,2021,13.251714538733696
2021-10-01,Alexandria,2021,14.343539260522467
2021-10-01,Fairfax,2021,13.704583724863776
2021-10-01,Franklin,2021,15.456964907192612
2021-10-01,Richmond,2021,16.332984274801394
2021-10-08,Roanoke,2021,14.834170765526506
2021-10-08,Alleghany,2021,13.421670185131545
2021-10-08,Amherst,2021,12.95132062700693
2021-10-08,Franklin,2021,13.462768928880855
2021-10-08,Roanoke,2021,14.19310664138381
2021-10-08,Fairfax,2021,14.331078298480948
2021-10-08,Richmond,2021,14.713617761471896
2021-10-08,Accomack,2021,14.981664684485716
2021-10-08,Albemarle,2021,12.493581430141464
2021-10-08,Amelia,2021,15.00092236167823
2021-10-08,Alexandria,2021,12.954242122457616
2021-10-08,Fairfax,2021,15.732861580275696
2021-10-08,Franklin,2021,15.56590728924984
2021-10-08,Richmond,2021,15.873136544799594
2021-10-15,Roanoke,2021,11.684400648322551
2021-10-15,Alleghany,2021,11.013869569337688
2021-10-15,Amherst,2021,11.415209103595958
2021-10-15,Franklin,2021,11.320603438124788
2021-10-15,Roanoke,2021,11.604650826561718
2021-10-15,Fairfax,2021,12.288385115545882
2021-10-15,Richmond,2021,12.161676864521649
2021-10-15,Accomack,2021,13.92339256627173
2021-10-15,Albemarle,2021,11.424654498219954
2021-10-15,Amelia,2021,11.245430759208263
2021-10-15,Alexandria,2021,13.250982559491542
2021-10-15,Fairfax,2021,12.779609722483269
2021-10-15,Franklin,2021,12.107856825212714
2021-10-15,Richmond,2021,13.44879402672394
