date,county,year,T_avg
2023-11-26,Richmond,2023,3.234727731151507
2023-12-03,Roanoke,2023,6.110093199327045
2023-12-03,Alleghany,2023,5.717131282807031
2023-12-03,Bath,2023,5.027421674370857
2023-12-03,Amherst,2023,5.19650657369297
2023-12-03,Bedford,2023,5.5861642385548
2023-12-03,Franklin,2023,5.250301224548468
2023-12-03,Roanoke,2023,4.97383546741289
2023-12-03,Augusta,2023,5.797629306796578
2023-12-03,Fairfax,2023,5.775029069572536
2023-12-03,Richmond,2023,6.307069888348332
2023-12-03,Appomattox,2023,5.300899301971659
2023-12-03,Fairfax,2023,7.081532748143178
2023-12-03,Franklin,2023,4.465877803557646
2023-12-03,Richmond,2023,7.701127749526992
2023-12-10,Roanoke,2023,3.1198029668214544
2023-12-10,Alleghany,2023,1.6740713012833937
2023-12-10,Bath,2023,1.5884212980599894
2023-12-10,Amherst,2023,3.36909047603365
2023-12-10,Bedford,2023,3.639884539400649
2023-12-10,Franklin,2023,4.1750259230945
2023-12-10,Roanoke,2023,3.3202709329924245
2023-12-10,Augusta,2023,1.815324287738597
2023-12-10,Fairfax,2023,2.798252108881897
2023-12-10,Richmond,2023,3.356394205565111
2023-12-10,Appomattox,2023,2.6779022221983544
2023-12-10,Fairfax,2023,3.3757473532544284
2023-12-10,Franklin,2023,4.124963505413795
2023-12-10,Richmond,2023,4.923796706139371
2023-12-17,Roanoke,2023,1.3687778459023374
2023-12-17,Alleghany,2023,-3.1127508347343964
2023-12-17,Bath,2023,-3.558549837060312
2023-12-17,Amherst,2023,0.832903341987443
2023-12-17,Bedford,2023,1.313487567918764
2023-12-17,Franklin,2023,1.5902959330715312
2023-12-17,Roanoke,2023,0.7785071493927325
2023-12-17,Augusta,2023,-1.2322797318135554
2023-12-17,Fairfax,2023,0.7948641634473165
2023-12-17,Richmond,2023,1.7571603720590254
2023-12-17,Appomattox,2023,-0.7332770831361007
2023-12-17,Fairfax,2023,1.134807367036298
2023-12-17,Franklin,2023,2.007079466357342
2023-12-17,Richmond,2023,2.1933225305914283
2023-12-24,Roanoke,2023,NA
2023-12-24,Alleghany,2023,5.828347358791021
2023-12-24,Bath,2023,4.519723485473821
2023-12-24,Amherst,2023,3.1726517766497775
2023-12-24,Bedford,2023,5.075791532052409
2023-12-24,Franklin,2023,4.7700000000000244
2023-12-24,Roanoke,2023,NA
2023-12-24,Augusta,2023,5.412984534337488
2023-12-24,Fairfax,2023,10.859587318956052
2023-12-24,Richmond,2023,5.675633546872606
2023-12-24,Appomattox,2023,3.6596219370661816
2023-12-24,Fairfax,2023,11.024047334448994
2023-12-24,Franklin,2023,3.6789583868482225
2023-12-24,Richmond,2023,NA
