date,county,year,T_day,T_night,T_avg
2023-08-20,Washington,2023,26.31269870756934,18.390148311897445,21.686998494172407
2023-08-20,Augusta,2023,27.282573006910777,17.06296484993463,22.46158166019705
2023-08-20,James City,2023,26.78427341636447,21.66443505468077,24.275203129627126
2023-08-20,Gloucester,2023,26.719048086725245,20.32414624256709,23.36051874091552
2023-08-20,Isle of Wight,2023,26.79336974662711,20.86430721494767,23.652569880688255
2023-08-20,York,2023,27.645524160343523,21.720828646109076,24.82577961178239
2023-08-20,Mathews,2023,26.68566231111359,20.694899185947488,23.3574207533029
2023-08-20,Stafford,2023,28.14276571556083,18.561344675893743,22.98703717340139
2023-08-20,Rappahannock,2023,26.475332748796376,17.303757056407136,20.63800560354893
2023-08-20,Fauquier,2023,29.1870719593113,17.043332669133907,22.292641003151974
2023-08-20,Prince William,2023,29.021126290439632,18.81608318845711,23.857393235755865
2023-08-20,Arlington,2023,31.65586687171141,21.953193872781863,27.014860464064444
2023-08-20,Fairfax,2023,29.094578340539993,19.800054292359892,24.631898069472555
2023-08-20,Loudoun,2023,29.48506019231521,17.647482612309528,21.997745417814983
2023-08-20,Culpeper,2023,29.619129746019787,16.92764687324086,22.882960951338184
2023-08-20,Warren,2023,27.603723719489658,17.596825127178395,21.620133503233493
2023-08-20,Spotsylvania,2023,28.241463815176186,18.021706218643644,22.66956571548494
2023-08-20,Clarke,2023,29.664109573940152,16.59183208822483,21.109633761500536
2023-08-20,Frederick,2023,29.543144472964237,17.26087353209413,23.71746812992269
2023-08-20,Surry,2023,26.617332001444684,20.520613513887767,23.71819875303736
2023-08-20,King and Queen,2023,27.62580629863073,18.96602847241738,22.836318809678456
2023-08-20,Middlesex,2023,27.01643027366076,20.325365807656915,23.42419600052441
2023-08-20,Essex,2023,27.73432071609688,18.90915251837071,23.0375048150928
2023-08-20,Northumberland,2023,26.446884945420372,20.467657256535837,23.02640083429052
2023-08-20,Orange,2023,27.90912129789314,17.26762560580982,22.120972656331197
2023-08-20,Madison,2023,26.82583585858586,17.47478221230773,21.76979219193949
2023-08-20,Lunenburg,2023,27.92551750423041,18.901369306619976,23.393499220968373
2023-08-20,Charlotte,2023,27.61024923056187,18.758319793917835,23.096127958851
2023-08-20,Cumberland,2023,27.770553844307567,17.468025095341005,22.227464117129404
2023-08-20,Halifax,2023,27.92862973951637,19.041019860413524,23.510665007008548
2023-08-20,Shenandoah,2023,27.71035025235506,17.665267686049262,22.679690482853346
2023-08-20,Southampton,2023,26.936917407754688,20.76654837582632,24.251242220599497
2023-08-20,Northampton,2023,25.507381555885928,21.488338188309616,23.330670619654335
2023-08-20,Brunswick,2023,28.27305147638781,19.735416720702045,24.00012702174417
2023-08-20,Lancaster,2023,26.905586473714298,20.426617635073416,23.143716100946257
2023-08-20,Richmond,2023,27.307709524518295,19.309774905842144,22.725678758362516
2023-08-20,Mecklenburg,2023,28.8890705374517,20.216255896215923,24.7527268938833
2023-08-20,Accomack,2023,25.5237841950258,20.58176998212844,23.032764707035607
2023-08-20,Greensville,2023,28.285346579935943,20.342648632709803,24.389802352219284
2023-08-20,Page,2023,27.84114751520004,17.64862238281232,22.43347987498885
2023-08-20,Westmoreland,2023,27.989017549195037,19.79943344120602,23.31029738552063
