date,week,county_name,NDVI_mean
2023-07-15,15,Roanoke,0.7697452902793884
2023-07-15,15,Botetourt,0.7997740474012163
2023-07-15,15,Scott,NA
2023-07-15,15,Washington,NA
2023-07-15,15,Augusta,0.791729648591965
2023-07-15,15,James City,0.7258635958913939
2023-07-15,15,Gloucester,0.7612908735074659
2023-07-15,15,Isle of Wight,0.7331097378334607
2023-07-15,15,York,NA
2023-07-15,15,Mathews,0.7151523672766724
2023-07-15,15,Stafford,NA
2023-07-15,15,Rappahannock,NA
2023-07-15,15,Fauquier,NA
2023-07-15,15,Prince William,NA
2023-07-15,15,Arlington,NA
2023-07-15,15,Fairfax,NA
2023-07-15,15,Loudoun,NA
2023-07-15,15,Culpeper,NA
2023-07-15,15,Warren,NA
2023-07-15,15,Spotsylvania,NA
2023-07-15,15,Clarke,NA
2023-07-15,15,Frederick,NA
2023-07-15,15,Surry,0.7510844387288633
2023-07-15,15,King and Queen,0.7746072602622494
2023-07-15,15,Middlesex,0.7612691210147324
2023-07-15,15,Essex,0.6635836598773798
2023-07-15,15,Northumberland,0.7439829257068205
2023-07-15,15,Orange,NA
2023-07-15,15,Madison,NA
2023-07-15,15,Lunenburg,NA
2023-07-15,15,Charlotte,NA
2023-07-15,15,Cumberland,NA
2023-07-15,15,Halifax,NA
2023-07-15,15,Shenandoah,NA
2023-07-15,15,Southampton,0.7475362570375275
2023-07-15,15,Northampton,0.6712103179871676
2023-07-15,15,Brunswick,NA
2023-07-15,15,Lancaster,0.7898993644071769
2023-07-15,15,Richmond,0.76578866966824
2023-07-15,15,Mecklenburg,NA
2023-07-15,15,Accomack,0.7016554242231943
2023-07-15,15,Greensville,NA
2023-07-15,15,Page,NA
2023-07-15,15,Westmoreland,0.6102076732157129
2023-07-15,15,Nottoway,NA
2023-07-15,15,King George,NA
2023-07-15,15,Prince Edward,NA
2023-07-15,15,Louisa,NA
2023-07-15,15,Buckingham,NA
2023-07-15,15,Greene,NA
2023-07-15,15,Albemarle,NA
2023-07-15,15,Nelson,NA
2023-07-15,15,Fluvanna,NA
2023-07-15,15,Appomattox,NA
2023-07-15,15,Hanover,NA
2023-07-15,15,Powhatan,NA
2023-07-15,15,Goochland,NA
2023-07-15,15,King William,0.6704550981521606
2023-07-15,15,Henrico,NA
2023-07-15,15,New Kent,0.6958493521231662
2023-07-15,15,Charles City,0.727476179599762
2023-07-15,15,Sussex,0.769017798144643
2023-07-15,15,Chesterfield,NA
2023-07-15,15,Prince George,NA
2023-07-15,15,Caroline,NA
2023-07-15,15,Dinwiddie,NA
2023-07-15,15,Amelia,NA
2023-07-15,15,Rockingham,0.8229012869645452
2023-07-15,15,Poquoson,NA
2023-07-15,15,Chesapeake,0.7488258359845275
2023-07-15,15,Newport News,NA
2023-07-15,15,Portsmouth,NA
2023-07-15,15,Suffolk,0.7559358486291813
2023-07-15,15,Hampton,NA
2023-07-15,15,Virginia Beach,0.7758562449669596
2023-07-15,15,Norfolk,NA
2023-07-15,15,Williamsburg,NA
2023-07-15,15,Alexandria,NA
2023-07-15,15,Falls Church,NA
2023-07-15,15,Fairfax,NA
2023-07-15,15,Manassas Park,NA
2023-07-15,15,Manassas,NA
2023-07-15,15,Fredericksburg,NA
2023-07-15,15,Winchester,NA
2023-07-15,15,Emporia,NA
2023-07-15,15,Franklin,0.7259186506271362
2023-07-15,15,Charlottesville,NA
2023-07-15,15,Lynchburg,NA
2023-07-15,15,Richmond,NA
2023-07-15,15,Hopewell,NA
2023-07-15,15,Petersburg,NA
2023-07-15,15,Colonial Heights,NA
2023-07-15,15,Harrisonburg,NA
