date,county,GEOID,T_day,T_night,T_avg
2022-03-26,Colonial Heights,51570,16.346894079556,8.129274128893034,12.238084104224518
2022-04-02,Newport News,51700,19.58018517872613,9.061222367552826,14.320703773139478
2022-04-02,Portsmouth,51740,22.501733213407267,9.412768190327448,15.957250701867356
2022-04-02,Hampton,51650,21.66261600476389,9.15332815782971,15.4079720812968
2022-04-02,Virginia Beach,51810,21.326725571259995,9.97626587653578,15.651495723897888
2022-04-02,Norfolk,51710,22.31806691328477,9.886550995709134,16.10230895449695
2022-04-02,Alexandria,51510,22.686184016742924,9.182402139369072,15.934293078055996
2022-04-02,Emporia,51595,19.27795421086191,7.897835159102797,13.587894684982354
2022-04-02,Hopewell,51670,20.30360280210161,7.238114286853249,13.77085854447743
2022-04-02,Petersburg,51730,20.479916487323536,7.327766521442472,13.903841504383005
2022-04-02,Colonial Heights,51570,21.241808973173026,7.750880357693529,14.496344665433275
2022-04-09,Newport News,51700,21.05534215775057,9.223139476243686,15.139240816997129
2022-04-09,Portsmouth,51740,22.47158728293992,8.818343551525416,15.644965417232669
2022-04-09,Hampton,51650,22.307184141816727,9.198980578077071,15.753082359946898
2022-04-09,Virginia Beach,51810,20.458488879638164,8.967822034739019,14.713155457188591
2022-04-09,Norfolk,51710,23.404096904480113,9.82378512035014,16.613941012415125
2022-04-09,Alexandria,51510,24.721104100457357,5.860588584864254,15.290846342660805
2022-04-09,Emporia,51595,22.726171100678176,7.271076914159886,14.998624007419032
2022-04-09,Hopewell,51670,23.04886507102553,7.347991827203767,15.19842844911465
2022-04-09,Petersburg,51730,25.516254387346276,6.7307700383182265,16.123512212832253
2022-04-09,Colonial Heights,51570,25.11653047589683,6.740759584746664,15.928645030321746
2022-04-16,Newport News,51700,23.10378256578561,7.23916167419919,15.1714721199924
2022-04-16,Portsmouth,51740,23.58285329578024,8.141462718648116,15.862158007214177
2022-04-16,Hampton,51650,23.619005542577096,8.34470638083463,15.981855961705865
2022-04-16,Virginia Beach,51810,21.66900450685584,6.777538264102543,14.22327138547919
2022-04-16,Norfolk,51710,23.73329917766721,9.217941360787846,16.475620269227527
2022-04-16,Alexandria,51510,26.294009379117934,5.924277575381782,16.10914347724986
2022-04-16,Emporia,51595,25.167883846287634,3.4446652756042706,14.306274560945951
2022-04-16,Hopewell,51670,23.363153531815563,7.8463298307064004,15.604741681260982
2022-04-16,Petersburg,51730,23.768688957710037,5.646450405053136,14.707569681381583
2022-04-16,Colonial Heights,51570,25.02155617226849,6.961133723918215,15.991344948093351
2022-04-23,Newport News,51700,25.579168749467023,14.846030471491634,20.21259961047933
2022-04-23,Portsmouth,51740,27.4685009763662,15.753197841330469,21.610849408848335
2022-04-23,Hampton,51650,26.792496629956116,14.854298306689287,20.823397468322703
2022-04-23,Virginia Beach,51810,25.73078129309727,14.676207045049985,20.20349416907363
2022-04-23,Norfolk,51710,27.803511053693757,15.920730945682791,21.862120999688273
2022-04-23,Alexandria,51510,28.314013642353355,11.533375423093856,19.923694532723605
2022-04-23,Emporia,51595,26.08537158755003,15.104050310091026,20.594710948820527
2022-04-23,Hopewell,51670,25.87461669585526,15.667382798209802,20.77099974703253
2022-04-23,Petersburg,51730,25.225680576697652,14.520786730355384,19.87323365352652
2022-04-23,Colonial Heights,51570,25.452260047281364,14.999620002055746,20.225940024668553
2022-04-30,Newport News,51700,25.304225995549245,15.704023547478917,20.50412477151408
2022-04-30,Portsmouth,51740,28.373835309666287,11.017363023732822,19.695599166699555
2022-04-30,Hampton,51650,27.009084940056887,16.180477975927936,21.59478145799241
2022-04-30,Virginia Beach,51810,23.210776544202524,15.344586559767771,19.277681551985147
2022-04-30,Norfolk,51710,28.638974364616605,18.35448592851276,23.49673014656468
2022-04-30,Alexandria,51510,26.075708859778345,12.766571841976102,19.421140350877224
2022-05-07,Newport News,51700,19.03969565925421,6.058037454879354,12.548866557066782
2022-05-07,Portsmouth,51740,18.698243011088575,4.079015169194893,11.388629090141734
2022-05-07,Hampton,51650,19.06744002758488,5.791403861308143,12.429421944446512
2022-05-07,Virginia Beach,51810,18.641842310786735,6.163677885430173,12.402760098108454
2022-05-07,Norfolk,51710,19.46962012689336,5.979380615290742,12.724500371092052
