date,county,GEOID,T_day,T_night,T_avg
2024-06-24,Covington,51580,29.515028475005305,20.277964564437916,25.037812697743128
2024-06-24,Buena Vista,51530,33.701420151040736,20.67469822557871,25.62383496039789
2024-06-24,Lexington,51678,32.23063636363639,19.509309852451253,24.613115183246105
2024-06-24,Galax,51640,29.850754421968173,19.48699526043196,24.54074269778367
2024-06-24,Norton,51720,25.717350399828295,19.51859013578063,22.238697472226733
2024-06-24,Radford,51750,30.82883092078812,19.825471853638952,25.98861338962609
2024-06-24,Danville,51590,33.236764078852644,23.625857928641356,28.0063288849512
2024-06-24,Martinsville,51690,33.81353848128188,23.314016426502427,28.2366531001357
2024-06-24,Salem,51775,34.34417078121574,21.95836309523813,28.318227452271255
2024-06-24,Roanoke,51770,36.119719919053416,23.015642935439473,29.631181033755905
2024-06-24,Bristol,51520,33.20952861952863,21.3568973999252,27.257923057737894
2024-06-24,Russell,51167,27.657312150649712,19.54722486473971,23.111466762010288
2024-06-24,Buchanan,51027,26.89034176433719,20.370889042991458,23.273389172294355
2024-06-24,Alleghany,51005,26.211881953559423,19.44562630967377,22.307517482982018
2024-06-24,Patrick,51141,30.229446357170943,20.912486701561473,25.145934720060552
2024-06-24,Grayson,51077,27.141922029145693,17.46801807083007,23.115351607243376
2024-06-24,Wythe,51197,27.866457984912167,18.38484320180003,23.110623604856357
2024-06-24,Carroll,51035,28.20027067235721,18.89554333876861,23.24898012827524
2024-06-24,Bath,51017,24.95539241348089,18.906912494526477,20.613530060704715
2024-06-24,Smyth,51173,26.752346755656053,18.548269080565127,22.51579859466294
2024-06-24,Bland,51021,26.857404181130015,18.290054998303095,22.33618051759518
2024-06-24,Lee,51105,27.845996818120103,19.97477430271655,23.44666546560865
2024-06-24,Highland,51091,23.811434727669855,16.546259603040458,17.41790067564427
2024-06-24,Rockbridge,51163,28.594801662818185,19.922757529129218,23.770890742362717
2024-06-24,Dickenson,51051,26.79334703108914,20.057191039976907,23.06808334387103
2024-06-24,Wise,51195,25.96736259737889,19.75384897302332,22.396843058066484
2024-06-24,Montgomery,51121,29.107950769928948,19.18259975556177,24.36191105974326
2024-06-24,Floyd,51063,28.2476202615104,18.11023275049983,23.219916292607728
2024-06-24,Giles,51071,26.985957584302675,18.798035689662445,22.853670090097363
2024-06-24,Pulaski,51155,28.56019995874951,18.934670249846235,24.099603391847292
2024-06-24,Tazewell,51185,27.107004950441485,18.5740230389498,22.409718204916743
