system:index,T_avg,T_day,T_night,date,.geo
2025_01_29,6.15448705030597,11.116549236884909,1.3019989844623052,2025-01-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_01_30,4.828834173839063,6.310620061728813,3.432776237368593,2025-01-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_01,5.390000000000043,11.128612509641668,6.7262873327709105,2025-02-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_02,2.157504531737846,3.9465196164255087,-0.3984659066743621,2025-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_03,6.7388623220789166,10.516890235746093,1.567770443289656,2025-02-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_04,12.520958113888069,15.604755207038073,8.090188238867604,2025-02-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_07,9.057820695525407,10.502151507467435,6.838599777050199,2025-02-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_08,4.203189294763543,7.57315319522348,1.8068384859472506,2025-02-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_09,5.547256909319875,10.2068525673952,3.2774279166407663,2025-02-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_10,1.532222222222252,3.814076656690381,1.1791471256401662,2025-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_14,2.341713178894213,3.527901458313574,0.9383828059747344,2025-02-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_17,4.3197100775869774,3.748476818227601,3.609168440635981,2025-02-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_18,0.434149474294434,0.5011165894539938,-1.1206938625090446,2025-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_20,-6.439999999999969,-4.119009848763591,-9.334862445736892,2025-02-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_21,-2.7476652348036703,-0.00999940018869624,-6.505020664456278,2025-02-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_22,-1.1389759784026625,2.402685893565093,-5.406420178172874,2025-02-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_23,2.0321122946761556,5.8012383166491865,-2.4033505792614123,2025-02-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_24,4.069300613282053,9.535364134688121,-1.4926900096035332,2025-02-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_25,7.594440600309319,11.637835293827859,3.096993309465899,2025-02-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_26,8.465765107529872,12.19484202977108,4.70287237113419,2025-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_27,10.430372987802299,12.33013592401672,6.928773602908966,2025-02-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_02_28,7.967292150478363,10.082084722494315,5.303610837859367,2025-02-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_01,9.971176857105489,15.628547372677872,4.283389740397082,2025-03-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_02,3.0170580660321193,4.483523757914367,0.9455471330250493,2025-03-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_03,1.3497649761011568,6.695310330447582,-4.206249867312196,2025-03-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_04,4.800497006226013,9.098346577744913,-0.08160664935164284,2025-03-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_06,10.067000292750722,8.921894858326699,10.321561409916438,2025-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_07,4.189527547349891,8.622441283171273,0.9169009653313062,2025-03-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_08,7.864291547989024,14.574841118687603,0.6777783921865864,2025-03-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_09,5.7294186478876785,8.7605417285207,2.18707107427265,2025-03-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_10,7.540715598901309,11.69643085192291,2.5802918944272206,2025-03-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_11,10.808617772792774,18.170304702725055,3.355619204323776,2025-03-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_12,14.149614832104788,19.918027917400185,8.319730070548257,2025-03-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_13,12.281318168676593,14.667489743227707,8.892874145480953,2025-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_14,11.749482915327123,17.025014568717886,5.438634753107852,2025-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_17,11.53817160854782,12.05120264408952,9.823540342007739,2025-03-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_18,9.428229464360696,15.825203919124217,2.733919576673476,2025-03-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_20,12.268161217674116,16.217030715030532,11.759112854300122,2025-03-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_21,8.550589848223963,12.73737194328005,3.1675343233759397,2025-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_22,8.339068183166725,16.38334109414663,4.445572956111437,2025-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_23,11.642424254598536,16.204976986526596,6.859747495232804,2025-03-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_24,12.84070652173916,14.597802570022688,8.626504841317082,2025-03-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_25,10.859290956450883,15.524943571498088,6.20443222159064,2025-03-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_27,8.568658742972525,14.387648752122855,2.7404062368683375,2025-03-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_28,12.027366634292738,19.725873015001056,5.227532122813661,2025-03-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_29,11.594545454545484,18.891863932121705,11.752566828548083,2025-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_30,16.87750000000002,24.328235248326077,10.183076923076955,2025-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_03_31,10.736250000000037,23.792642062416093,8.637476931389967,2025-03-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_01,8.135126227099551,14.1692673731534,3.616268814617021,2025-04-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_02,13.935237285752265,21.729964784201037,6.031460018688707,2025-04-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_05,18.012096547852966,19.306471855899616,15.389570738343691,2025-04-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_06,23.519645820816176,25.13940207934439,20.593962432349805,2025-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_08,6.44186520049181,9.73354234753028,3.758321211961958,2025-04-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_09,7.6150338585477675,12.99247959421021,2.2190643729856596,2025-04-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_10,10.815732364711016,16.079387117311228,5.083445949237474,2025-04-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_11,8.03074074074077,8.55444444444448,6.118510133068354,2025-04-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_12,5.023455991654741,13.779346054896711,-1.670415692474827,2025-04-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_13,7.295079519322833,14.14068328535648,2.134606699198763,2025-04-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_14,13.519354256064998,21.075204762196925,7.085149842244518,2025-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_15,14.403043219878894,15.28033865313614,17.338051601087518,2025-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_16,12.431400459346477,14.440130000767406,9.851653386890845,2025-04-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_17,12.675500046582654,19.689447792294356,5.916723122851125,2025-04-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_18,16.338084724692166,22.015323890527707,9.947996424522582,2025-04-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_19,18.85483737676396,22.261299748704165,15.3846805227914,2025-04-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_20,17.391393034825903,18.740751863299064,18.414428189472687,2025-04-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_21,18.21163642553877,22.51958965231943,16.34600656302227,2025-04-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_22,16.44557459622969,23.89241110777014,14.838926961151397,2025-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_23,17.871396330888253,21.35250051454244,12.530162236681125,2025-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_24,15.820955523478604,19.380320052058917,11.819969649507536,2025-04-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_25,17.6894690265487,23.448053034347755,13.753849493235302,2025-04-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_27,14.198755076867418,16.86479927677831,11.435542002907011,2025-04-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_28,16.25714884804226,22.291950866540216,10.229469285420647,2025-04-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_29,18.080065046658714,23.038280644614762,12.28790159110005,2025-04-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_04_30,21.462529465921467,24.075102328598167,18.21204437332193,2025-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_01,20.7992003125702,23.907487903457312,18.182370709588742,2025-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_02,16.732230088495616,26.77972590242544,12.46796774999019,2025-05-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_03,20.039487986996505,22.027106613491465,18.327400886119612,2025-05-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_05,17.575976671746798,20.89276558432918,14.318089301735661,2025-05-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_06,17.203076065968954,21.242361203379225,12.227565484783321,2025-05-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_07,17.955467593069752,23.528723539844098,11.659763797808735,2025-05-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_10,14.620896959070752,18.609266913107188,10.743944522071303,2025-05-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_11,16.549026324181746,20.930698624067478,10.697490543692275,2025-05-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_12,18.248572572038455,20.656781244370226,14.241869279737056,2025-05-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_14,16.97563197026025,23.437694089154075,12.478569376397086,2025-05-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_15,17.92723495185544,21.96491254846994,14.020520160317377,2025-05-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_16,22.49792301851322,26.204785087412954,19.13743548757047,2025-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_18,18.782829541280762,19.295757815936874,19.299998951624158,2025-05-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_19,20.026410190002007,24.205464485801198,15.753798795239458,2025-05-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_20,17.872796186728667,19.593499983197802,15.988649889807407,2025-05-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_22,13.593981897528922,18.0478605640135,10.724988619465957,2025-05-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_23,17.13858121786781,19.891944070930794,13.574906825502227,2025-05-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_24,15.72489718083801,21.759528691876774,9.461230687174169,2025-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_25,15.695090700353793,19.477563443423257,12.36065554989395,2025-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_29,13.694000275786026,16.50021519422484,10.325596625386057,2025-05-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_05_31,17.146333850963476,19.781612043338868,14.289458462982969,2025-05-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_01,17.370530477190236,21.0469688247422,12.919660737384154,2025-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_02,16.616394826783537,20.933183800946193,12.445771802809212,2025-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_03,19.323964276038065,26.147195854328185,12.53969328063194,2025-06-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_04,22.368511652277334,26.42544142980481,18.329629085234227,2025-06-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_05,20.636631996526432,23.102971326826584,19.134790805196406,2025-06-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_06,23.904614748368015,27.034164584614317,20.188683818424582,2025-06-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_07,22.866798825256986,23.606117577349607,19.153279594537032,2025-06-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_09,22.629746149090508,24.75944395006764,18.048325812961654,2025-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_11,21.420777038867758,26.368681170758816,17.65395983120698,2025-06-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_12,23.115651862502617,25.193222625217768,20.30205455578542,2025-06-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_16,14.913235940246079,22.049953680203078,10.423293219060081,2025-06-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_17,20.176853567516424,21.864380644958807,18.82544910313621,2025-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_18,23.28203620320692,28.570691111307852,17.654576131853116,2025-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_19,25.20142365375813,27.140291425953162,22.29410785030276,2025-06-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_20,21.663769170751745,26.85975181280085,17.73100883680565,2025-06-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_21,23.47012125141332,27.10869744245622,19.31417125244205,2025-06-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_22,24.476392565938223,28.356961133140498,20.688820737842182,2025-06-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_23,27.159975095586738,31.395815291456397,23.27577853262883,2025-06-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
2025_06_24,27.659751499639036,29.98523618901346,25.36041451303362,2025-06-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
