GEOID,county,date,mean,year
51047,Culpeper,2023-04-01,0.5935791697767046,2023
51057,Essex,2023-04-08,0.4257728126313951,2023
51159,Richmond,2023-04-08,0.5282348034458952,2023
51193,Westmoreland,2023-04-08,0.5827021348707028,2023
51620,Franklin,2023-04-08,0.4588479226994737,2023
51143,Pittsylvania,2023-04-15,0.7240077817440033,2023
51019,Bedford,2023-04-15,0.6150028904279073,2023
51067,Franklin,2023-04-15,0.6773315519962336,2023
51047,Culpeper,2023-04-15,0.6147027558867033,2023
51057,Essex,2023-04-15,0.5524063070966062,2023
51049,Cumberland,2023-04-15,0.6543745044558107,2023
51159,Richmond,2023-04-15,0.5305651046276024,2023
51193,Westmoreland,2023-04-15,0.5446246363169843,2023
51085,Hanover,2023-04-15,0.6045475506389217,2023
51007,Amelia,2023-04-15,0.6326387250343978,2023
51620,Franklin,2023-04-15,0.477498893147317,2023
51760,Richmond,2023-04-15,0.760193407535553,2023
51143,Pittsylvania,2023-04-22,0.63492832536741906,2023
51019,Bedford,2023-04-22,0.5917066492952906,2023
51067,Franklin,2023-04-22,0.689980346484061,2023
51047,Culpeper,2023-04-22,0.5962681894513322,2023
51057,Essex,2023-04-22,0.557232785185701,2023
51049,Cumberland,2023-04-22,0.691670081479967,2023
51159,Richmond,2023-04-22,0.548707537024368,2023
51193,Westmoreland,2023-04-22,0.5565786624209452,2023
51085,Hanover,2023-04-22,0.6454388160639338,2023
51007,Amelia,2023-04-22,0.663787063377309,2023
51047,Culpeper,2023-04-29,0.699262903796302,2023
51143,Pittsylvania,2023-05-06,0.6280629508257846,2023
51019,Bedford,2023-05-06,0.6363819721694055,2023
51067,Franklin,2023-05-06,0.6933109185192382,2023
51047,Culpeper,2023-05-06,0.6360419657703038,2023
51057,Essex,2023-05-06,0.48151616007089615,2023
51049,Cumberland,2023-05-06,0.6750210584089049,2023
51159,Richmond,2023-05-06,0.5791545278005673,2023
51193,Westmoreland,2023-05-06,0.5712380591437953,2023
51085,Hanover,2023-05-06,0.6841642555726899,2023
51007,Amelia,2023-05-06,0.6669049272776558,2023
51620,Franklin,2023-05-06,0.4133374161809404,2023
51143,Pittsylvania,2023-05-13,0.6780323637239689,2023
51019,Bedford,2023-05-13,0.68890238233975,2023
51067,Franklin,2023-05-13,0.7054156002541514,2023
51047,Culpeper,2023-05-13,0.5516593168519013,2023
