date,county,GEOID,T_day,T_night,T_avg
2023-01-01,Arlington,51013,12.833965202707835,9.53140003316903,10.34334494221944
2023-01-01,Portsmouth,51740,13.473368087423694,6.120149471291659,8.912733236060738
2023-01-01,Norfolk,51710,13.54233550937514,7.55717205133882,9.88775363821376
2023-01-01,Alexandria,51510,12.706038033227427,9.553442885564456,11.066711281070765
2023-01-01,Manassas Park,51685,13.069120673526688,9.211177112566295,10.64170488534399
2023-01-01,Manassas,51683,13.023996659508496,9.623896047085047,8.188102710413725
2023-01-01,Charlottesville,51540,14.338902170128842,8.670067115392083,13.008437971451809
2023-01-01,Hopewell,51670,15.299598482195014,8.214357734967923,12.25116195757933
2023-01-01,Colonial Heights,51570,15.813677150786342,7.611928307123061,12.163981010381365
2023-01-01,Harrisonburg,51660,11.38086042760097,6.590264421875389,11.140822484266046
2023-01-08,Arlington,51013,9.22442263331678,0.5591744901262824,NA
2023-01-08,Portsmouth,51740,9.906735905044531,2.505838320055831,5.712458522591473
2023-01-08,Norfolk,51710,9.819251566696536,3.33148774617071,6.274086485056892
2023-01-08,Alexandria,51510,9.68725525153092,0.4410549569801069,NA
2023-01-08,Manassas Park,51685,9.286425007795485,-1.4636753100337965,-1.319999999999987
2023-01-08,Manassas,51683,9.866664280601317,-1.149637318062486,NA
2023-01-08,Charlottesville,51540,9.269290549688629,0.3553974701172352,NA
2023-01-08,Hopewell,51670,12.121406888499743,0.5608765845491794,NA
2023-01-08,Colonial Heights,51570,12.064463459759516,0.4051531503751987,NA
2023-01-08,Harrisonburg,51660,7.58248222116196,-3.3710740008633513,NA
2023-01-15,Arlington,51013,8.969603178192921,0.02768797020823877,4.26119996381567
2023-01-15,Portsmouth,51740,8.82401793655502,5.8055938086767735,6.197236263464796
2023-01-15,Norfolk,51710,9.081267979641538,7.058345668325792,6.934578390545891
2023-01-15,Alexandria,51510,9.395123375448962,-0.14019223316018986,4.082354339456922
2023-01-15,Manassas Park,51685,10.328339569691323,-0.05829747427499493,5.4708450265045485
