date,county,GEOID,T_day,T_night,T_avg
2023-06-25,Covington,51580,28.54819482528302,10.902064552031195,18.58113052781744
2023-06-25,Buena Vista,51530,28.85596395898572,16.422380952380962,22.00335526315792
2023-06-25,Galax,51640,27.757805628847866,16.56826077396661,18.56103960396042
2023-06-25,Norton,51720,22.566342389716656,17.48930961197877,18.747187776793645
2023-06-25,Radford,51750,28.295001206272655,16.273054780675192,17.559782608695684
2023-06-25,Danville,51590,30.001803311368334,22.104961053583647,24.750247976524495
2023-06-25,Martinsville,51690,29.965317530158064,20.978314816851864,21.3740554722639
2023-06-25,Salem,51775,30.837746324336223,13.831357443646304,23.165842656080866
2023-06-25,Roanoke,51770,32.63084197607206,16.84690166432258,21.018497033202905
2023-06-25,Bristol,51520,28.797070039283348,19.18883464272355,24.85554664570233
2023-06-25,Russell,51167,23.45170559453396,17.9097644640429,19.96856378310876
2023-06-25,Buchanan,51027,23.89871601819181,18.839820268984372,21.35674709900033
2023-06-25,Alleghany,51005,24.939666446136677,14.753943340888352,19.30641884383904
2023-06-25,Patrick,51141,26.845524265014113,18.0057580929607,21.54143546897389
2023-06-25,Grayson,51077,23.33350283505995,16.63591033802069,20.650306003571476
2023-06-25,Wythe,51197,25.13926785046112,16.856862722623838,22.01165367327645
2023-06-25,Carroll,51035,25.380079596489335,15.832429846875932,19.15189842585302
2023-06-25,Bath,51017,24.11564985267813,14.42500750600752,18.77408106990214
2023-06-25,Smyth,51173,21.914915682769745,17.66059409652927,19.939948158686917
2023-06-25,Bland,51021,22.72150589347991,16.756794976389198,18.204836989952867
2023-06-25,Lee,51105,25.095684485955292,17.26474950653125,19.463331100369565
2023-06-25,Highland,51091,23.41723175164616,15.297653112033244,18.02668965989423
2023-06-25,Rockbridge,51163,26.23408897337901,15.20340745423968,19.26976669324419
2023-06-25,Dickenson,51051,22.807704314611115,17.89866913776686,19.57184839865153
2023-06-25,Wise,51195,22.75931182876892,17.42871427702656,19.03003525557417
2023-06-25,Montgomery,51121,26.110950310962593,15.13638803224331,18.5958940182055
2023-06-25,Floyd,51063,25.03716786978289,15.119096867627633,18.98061698263968
2023-06-25,Giles,51071,23.397067597146552,15.01588917282165,16.643576459978583
2023-06-25,Pulaski,51155,25.12529365108423,14.992981461611608,18.88067621961699
2023-06-25,Tazewell,51185,22.36605059810868,17.470627371474798,19.004063927198757
2023-06-25,Pittsylvania,51143,28.21546170641081,19.225964048121565,21.67942062584497
2023-06-25,Amherst,51009,26.20524945862824,16.380378211274948,20.60120554702919
2023-06-25,Bedford,51019,27.430742302133048,18.03031452321272,21.27595044207124
2023-06-25,Campbell,51031,28.81708484675648,16.757776088405812,20.985962889066272
2023-06-25,Henry,51089,27.328122821727657,19.77402250908,20.72739815550153
2023-06-25,Craig,51045,24.94079174182988,15.433616236186795,19.28726194007716
2023-06-25,Franklin,51067,27.00059630187591,18.149375867623284,20.427260622266175
2023-06-25,Roanoke,51161,26.67486304310699,14.188690608322489,19.387810059058893
2023-06-25,Botetourt,51023,26.009962396828193,15.670108651814528,20.103024066703984
2023-06-25,Scott,51169,24.341766960744252,17.829794191973466,20.756547847577313
2023-06-25,Washington,51191,22.65284637176467,17.442295569287722,20.155103341315677
2023-06-25,Augusta,51015,26.132406964320523,16.243909824426293,18.32003986562153
2023-06-25,James City,51095,27.671326979562036,18.59582305870969,22.36866655466623
2023-06-25,Gloucester,51073,27.185368115216164,19.9084778099562,23.67031004578975
2023-06-25,Isle of Wight,51093,28.55392159821193,20.116822948844128,24.55899179460962
2023-06-25,York,51199,28.305305452620413,20.08944872978531,23.982142659437667
2023-06-25,Mathews,51115,26.583814760076283,19.832519457695213,23.285525483105456
2023-06-25,Stafford,51179,28.89850096048504,18.434898469644512,21.49407307171856
2023-06-25,Rappahannock,51157,25.76327378775472,17.270252061974883,17.416183939601943
2023-06-25,Fauquier,51061,28.647521489084603,17.252232576161813,23.252166532323105
