date,county,GEOID,T_day,T_night,T_avg
2021-03-19,Northampton,51131,12.623160795084855,6.33763508043162,10.334618035354234
2021-03-19,Poquoson,51735,15.317763897404484,5.879794247015322,10.391494865113456
2021-03-19,Chesapeake,51550,14.174977575169002,7.8559040643282225,10.123557539635827
2021-03-19,Newport News,51700,16.728449149217028,5.6293178727439015,10.717853784257963
2021-03-19,Portsmouth,51740,16.12879249431764,6.694641127305245,10.46916716078666
2021-03-19,Hampton,51650,16.894079526343706,5.568515368054629,11.091826798294424
2021-03-19,Virginia Beach,51810,14.527234589135013,7.001376927176396,9.335329635482486
2021-03-19,Norfolk,51710,15.102571907756849,6.658430109164798,10.639077238196508
2021-03-19,Williamsburg,51830,19.256681685661302,5.63816410460291,11.665322687516593
2021-03-26,York,51199,21.621705177413386,12.675098045703216,17.566874348395125
2021-03-26,Northampton,51131,17.832573759640656,11.426455659276575,15.480998198314929
2021-03-26,Poquoson,51735,20.489610998626947,12.682069864320823,16.91132514138103
2021-03-26,Chesapeake,51550,22.48421146328927,13.181720838925385,18.581458661381085
2021-03-26,Newport News,51700,23.209932460570258,13.57799449501443,18.908628746374493
2021-03-26,Portsmouth,51740,24.390340749170925,14.24891674926885,20.088334189948256
2021-03-26,Hampton,51650,23.627993065634598,12.98847418808119,18.77420035938907
2021-03-26,Virginia Beach,51810,22.768520995137724,13.555446847486838,18.772451167944425
2021-03-26,Norfolk,51710,23.815980525164132,14.189392122917155,20.23270045621456
2021-03-26,Williamsburg,51830,23.430828915982,12.79672850958568,18.48391399416912
2021-04-02,York,51199,21.37902749824955,6.7579858384565155,14.13000024030822
2021-04-02,Northampton,51131,18.19109634906078,7.877245327089563,14.051875040847047
2021-04-02,Poquoson,51735,20.057233587004617,6.847792943750176,13.285052429070197
2021-04-02,Chesapeake,51550,22.270325303809734,8.271825577748443,15.826818920467812
2021-04-02,Newport News,51700,22.333692273733988,8.245784047234148,15.598040145595077
2021-04-02,Portsmouth,51740,23.54631888800898,8.031372174700518,16.151044856027532
2021-04-02,Hampton,51650,23.21773959969947,7.95513722840612,16.004705807378603
2021-04-02,Virginia Beach,51810,22.374454386144834,7.999386345184786,15.768368241848972
2021-04-02,Norfolk,51710,23.69389839265333,8.535883129324146,16.454916757841023
2021-04-02,Williamsburg,51830,22.90976234649708,7.200155049032631,15.29393188444212
2021-04-09,York,51199,21.12833635040565,9.763250286747862,13.54802092213042
2021-04-09,Northampton,51131,18.913350170901474,12.372628769833792,15.69715576573174
2021-04-09,Poquoson,51735,19.92602950964651,10.622009503372192,11.635293587896282
2021-04-09,Chesapeake,51550,22.74228189010065,10.854523455988687,17.379710297033906
2021-04-09,Newport News,51700,23.488698464264655,10.655248936829034,14.800398501435971
2021-04-09,Portsmouth,51740,23.38781449500941,11.02083287443252,16.66113302690886
2021-04-09,Hampton,51650,23.273406348770138,10.591264695936676,16.858570658773566
2021-04-09,Virginia Beach,51810,22.513183335524,11.17513671331767,16.526777617769646
2021-04-09,Norfolk,51710,23.901302744000898,11.705951332560874,19.201646616800552
2021-04-09,Williamsburg,51830,22.887584768972552,8.501547839915212,11.411422280933529
2021-04-16,York,51199,19.00443084965591,10.93848474783804,14.815727181489342
2021-04-16,Northampton,51131,17.750325518486825,11.097747821636585,14.689166847395008
2021-04-16,Poquoson,51735,19.184715399474065,12.138352067769818,15.651077532639846
2021-04-16,Chesapeake,51550,20.558143703402195,10.500995603427569,16.461804046735885
2021-04-16,Newport News,51700,20.86204409027794,11.74583487350058,16.26799193006459
2021-04-16,Portsmouth,51740,23.53811787021063,11.829028635412495,18.58846540903634
2021-04-16,Hampton,51650,22.109986983341756,12.017361863099904,17.183246450265354
2021-04-16,Virginia Beach,51810,21.807820502044912,11.389485806615252,17.440493831627254
2021-04-16,Norfolk,51710,23.489919365830936,12.422306248866676,18.76302839309757
2021-04-16,Williamsburg,51830,21.336799408074953,10.751923756515623,16.22148937627002
2021-04-23,York,51199,23.000446014205092,9.559688819775332,15.42407126786662
2021-04-23,Northampton,51131,20.18057042261357,13.525412046739795,16.456369157775455
2021-04-23,Poquoson,51735,23.353011589750775,12.27435823500666,17.16449022604495
2021-04-23,Chesapeake,51550,23.57893184565196,10.204574442148232,16.36474699467886
2021-04-23,Newport News,51700,24.45522666851051,11.768030031536313,17.890096205564557
2021-04-23,Portsmouth,51740,26.112402364257143,11.91705708726461,19.04587845246402
2021-04-23,Hampton,51650,25.5838055975448,11.76675062983833,17.992588326233356
2021-04-23,Virginia Beach,51810,23.86061046413821,11.579963770043324,17.645664091538375
2021-04-23,Norfolk,51710,25.760956243237427,11.737482341484556,19.230444625773817
2021-04-23,Williamsburg,51830,24.581875430691785,9.930799098860351,16.54029198692467
2021-04-30,York,51199,23.595647453451704,13.181540751809292,18.39899436917124
2021-04-30,Northampton,51131,22.43294044364423,12.379081171620196,16.757529687110363
2021-04-30,Poquoson,51735,23.86192131536692,13.186461129960204,19.197574283460455
2021-04-30,Chesapeake,51550,25.26807815223545,10.269424241786432,18.043276026845657
2021-04-30,Newport News,51700,25.589794398742573,15.084689409466185,19.91457101365092
2021-04-30,Portsmouth,51740,27.50122023569149,12.438901049475293,19.505228538132883
2021-04-30,Hampton,51650,26.66481806452601,13.502601430239372,20.131362017804175
2021-04-30,Virginia Beach,51810,25.869150007163395,11.724618487738276,17.815498936703403
2021-04-30,Norfolk,51710,27.89546125856167,13.162950914429748,19.795099064551763
2021-04-30,Williamsburg,51830,25.634558176517384,13.557357162198784,18.902273291925496
2021-05-07,York,51199,20.770728265984385,9.09732258396567,14.834960907181683
2021-05-07,Northampton,51131,20.48274430560295,10.70087484254866,15.54265805208516
2021-05-07,Poquoson,51735,21.224193953780663,10.038981850061637,15.016944239563388
2021-05-07,Chesapeake,51550,21.979698072000964,9.144059527957888,15.317025482108097
2021-05-07,Newport News,51700,23.29500789848432,10.256001747806597,16.60787621336441
2021-05-07,Portsmouth,51740,24.415033591541555,10.336757112412082,17.185236047326242
2021-05-07,Hampton,51650,24.72126769273054,9.978797274749745,16.647532262250245
2021-05-07,Virginia Beach,51810,23.88426189951369,11.084649982041714,17.63627451760863
2021-05-07,Norfolk,51710,25.617053574596454,11.19169648292811,17.819282057222324
2021-05-07,Williamsburg,51830,21.507650631681265,9.12384839650149,15.340027829313575
2021-05-14,York,51199,24.854001594685865,11.533143349426854,18.576758902718012
2021-05-14,Northampton,51131,25.514234487215443,12.643442902443228,19.58816803874697
2021-05-14,Poquoson,51735,26.64814931694945,13.009793641927931,20.051853592124587
2021-05-14,Chesapeake,51550,27.82727563967652,9.75642722654829,19.24526609268568
2021-05-14,Newport News,51700,27.21130007002806,12.739927230168794,20.50570068639455
2021-05-14,Portsmouth,51740,31.60623326847538,12.712118494315776,22.32322736395122
2021-05-14,Hampton,51650,30.2790199105248,12.857995182691312,21.8299789710351
2021-05-14,Virginia Beach,51810,28.426442739907593,11.60928310777555,20.483966155907886
2021-05-14,Norfolk,51710,31.095150894938907,13.73240444917512,22.78897060549385
2021-05-14,Williamsburg,51830,27.181730232352713,11.292600671437436,20.347429764113457
2021-05-21,York,51199,30.42254090277556,17.958413328627763,24.180087466950496
2021-05-21,Northampton,51131,29.648064614653403,17.561542435362465,23.791197162114702
2021-05-21,Poquoson,51735,30.872566501431304,18.476865647327177,25.80639979338846
2021-05-21,Chesapeake,51550,32.456956579390756,18.554528586921172,25.828226416600945
2021-05-21,Newport News,51700,32.883276401686416,20.47329412359247,27.403223356573744
2021-05-21,Portsmouth,51740,35.432841697566005,21.19954991005546,29.26618833572563
