date,week,county_name,NDVI_mean
2024-07-01,13,Charlotte,NA
2024-07-01,13,Cumberland,NA
2024-07-01,13,Halifax,NA
2024-07-01,13,Shenandoah,NA
2024-07-01,13,Southampton,0.7109874805817133
2024-07-01,13,Northampton,0.5790398595819676
2024-07-01,13,Brunswick,NA
2024-07-01,13,Lancaster,0.6604032608178946
2024-07-01,13,Richmond,0.6880254274751393
2024-07-01,13,Mecklenburg,NA
2024-07-01,13,Accomack,0.5992029750625157
2024-07-01,13,Greensville,NA
2024-07-01,13,Page,NA
2024-07-01,13,Westmoreland,0.6680346718031636
2024-07-01,13,Nottoway,NA
2024-07-01,13,King George,NA
2024-07-01,13,Prince Edward,NA
2024-07-01,13,Louisa,NA
2024-07-01,13,Buckingham,NA
2024-07-01,13,Greene,NA
2024-07-01,13,Albemarle,NA
2024-07-01,13,Nelson,NA
2024-07-01,13,Fluvanna,NA
2024-07-01,13,Appomattox,NA
2024-07-01,13,Hanover,NA
2024-07-01,13,Powhatan,NA
2024-07-01,13,Goochland,NA
2024-07-01,13,King William,NA
2024-07-01,13,Henrico,NA
2024-07-01,13,New Kent,0.7665585279464722
2024-07-01,13,Charles City,NA
2024-07-01,13,Sussex,0.6762759880859313
2024-07-01,13,Chesterfield,NA
2024-07-01,13,Prince George,NA
2024-07-01,13,Caroline,NA
2024-07-01,13,Dinwiddie,NA
2024-07-01,13,Amelia,NA
2024-07-01,13,Rockingham,0.7205269319586118
2024-07-01,13,Poquoson,NA
2024-07-01,13,Chesapeake,0.7276422128352741
2024-07-01,13,Newport News,NA
2024-07-01,13,Portsmouth,NA
2024-07-01,13,Suffolk,0.7125872096058136
2024-07-01,13,Hampton,NA
2024-07-01,13,Virginia Beach,0.7554573078229185
2024-07-01,13,Norfolk,NA
2024-07-01,13,Williamsburg,NA
2024-07-01,13,Alexandria,NA
2024-07-01,13,Falls Church,NA
2024-07-01,13,Fairfax,NA
2024-07-01,13,Manassas Park,NA
2024-07-01,13,Manassas,NA
2024-07-01,13,Fredericksburg,NA
2024-07-01,13,Winchester,NA
2024-07-01,13,Emporia,NA
2024-07-01,13,Franklin,0.5950819722243718
2024-07-01,13,Charlottesville,NA
2024-07-01,13,Lynchburg,NA
2024-07-01,13,Richmond,NA
2024-07-01,13,Hopewell,NA
2024-07-01,13,Petersburg,NA
2024-07-01,13,Colonial Heights,NA
2024-07-01,13,Harrisonburg,NA
2024-07-01,13,Waynesboro,NA
2024-07-01,13,Staunton,NA
2024-07-08,14,Covington,NA
2024-07-08,14,Buena Vista,NA
2024-07-08,14,Lexington,NA
2024-07-08,14,Galax,NA
2024-07-08,14,Norton,NA
2024-07-08,14,Radford,NA
2024-07-08,14,Danville,NA
2024-07-08,14,Martinsville,NA
2024-07-08,14,Salem,NA
2024-07-08,14,Roanoke,NA
2024-07-08,14,Bristol,NA
2024-07-08,14,Russell,0.5718421041965485
2024-07-08,14,Buchanan,NA
2024-07-08,14,Alleghany,NA
2024-07-08,14,Patrick,NA
2024-07-08,14,Grayson,0.7446444431940714
2024-07-08,14,Wythe,0.6583516095389454
2024-07-08,14,Carroll,NA
2024-07-08,14,Bath,NA
2024-07-08,14,Smyth,0.6718545863227712
2024-07-08,14,Bland,0.7072892189025879
2024-07-08,14,Lee,0.6147621273994446
2024-07-08,14,Highland,NA
2024-07-08,14,Rockbridge,NA
2024-07-08,14,Dickenson,NA
2024-07-08,14,Wise,NA
2024-07-08,14,Montgomery,NA
2024-07-08,14,Floyd,NA
2024-07-08,14,Giles,NA
2024-07-08,14,Pulaski,NA
2024-07-08,14,Tazewell,0.5191049575805664
2024-07-08,14,Pittsylvania,NA
2024-07-08,14,Amherst,NA
2024-07-08,14,Bedford,NA
2024-07-08,14,Campbell,NA
2024-07-08,14,Henry,NA
2024-07-08,14,Craig,NA
2024-07-08,14,Franklin,NA
2024-07-08,14,Roanoke,NA
2024-07-08,14,Botetourt,NA
2024-07-08,14,Scott,0.7575733363628387
2024-07-08,14,Washington,0.6368945581572396
2024-07-08,14,Augusta,NA
2024-07-08,14,James City,NA
2024-07-08,14,Gloucester,0.7244188785552979
2024-07-08,14,Isle of Wight,NA
2024-07-08,14,York,NA
2024-07-08,14,Mathews,NA
2024-07-08,14,Stafford,0.6719319180574086
2024-07-08,14,Rappahannock,NA
2024-07-08,14,Fauquier,0.5699703543082185
2024-07-08,14,Prince William,0.6304691835801066
2024-07-08,14,Arlington,NA
2024-07-08,14,Fairfax,NA
2024-07-08,14,Loudoun,0.6101622017965245
2024-07-08,14,Culpeper,0.6175506198401389
2024-07-08,14,Warren,NA
2024-07-08,14,Spotsylvania,0.71393783518000975
2024-07-08,14,Clarke,0.38014495372772217
2024-07-08,14,Frederick,NA
2024-07-08,14,Surry,NA
2024-07-08,14,King and Queen,0.6744347351428118
2024-07-08,14,Middlesex,NA
2024-07-08,14,Essex,0.6718326700201673
2024-07-08,14,Northumberland,NA
2024-07-08,14,Orange,0.6475028741009514
2024-07-08,14,Madison,NA
2024-07-08,14,Lunenburg,0.7456725531043961
2024-07-08,14,Charlotte,NA
2024-07-08,14,Cumberland,0.7268848972350768
2024-07-08,14,Halifax,NA
2024-07-08,14,Shenandoah,NA
2024-07-08,14,Southampton,NA
2024-07-08,14,Northampton,NA
2024-07-08,14,Brunswick,0.7371956969870896
2024-07-08,14,Lancaster,NA
2024-07-08,14,Richmond,0.7017664712107212
2024-07-08,14,Mecklenburg,0.6382506809583525
2024-07-08,14,Accomack,NA
2024-07-08,14,Greensville,NA
2024-07-08,14,Page,NA
2024-07-08,14,Westmoreland,0.6264829143474219
2024-07-08,14,Nottoway,0.7644315333511307
2024-07-08,14,King George,0.6939311469352961
2024-07-08,14,Prince Edward,0.6958489351802402
2024-07-08,14,Louisa,0.6986282555381197
2024-07-08,14,Buckingham,NA
2024-07-08,14,Greene,NA
2024-07-08,14,Albemarle,NA
2024-07-08,14,Nelson,NA
2024-07-08,14,Fluvanna,0.7304104566574097
2024-07-08,14,Appomattox,NA
2024-07-08,14,Hanover,0.6890910363223581
2024-07-08,14,Powhatan,0.6938943253944987
2024-07-08,14,Goochland,0.6404111208394171
2024-07-08,14,King William,0.7343411159030601
2024-07-08,14,Henrico,0.7367157453911166
2024-07-08,14,New Kent,0.7550613961729551
2024-07-08,14,Charles City,0.6987625991451869
2024-07-08,14,Sussex,0.7227761189122497
2024-07-08,14,Chesterfield,0.6030722699892875
2024-07-08,14,Prince George,0.723743277563598
2024-07-08,14,Caroline,0.6962528217087727
2024-07-08,14,Dinwiddie,0.7068753602018597
2024-07-08,14,Amelia,0.7257376962447727
2024-07-08,14,Rockingham,NA
2024-07-08,14,Poquoson,NA
2024-07-08,14,Chesapeake,NA
2024-07-08,14,Newport News,NA
2024-07-08,14,Portsmouth,NA
2024-07-08,14,Suffolk,NA
2024-07-08,14,Hampton,NA
2024-07-08,14,Virginia Beach,NA
2024-07-08,14,Norfolk,NA
2024-07-08,14,Williamsburg,NA
2024-07-08,14,Alexandria,NA
2024-07-08,14,Falls Church,NA
2024-07-08,14,Fairfax,NA
2024-07-08,14,Manassas Park,NA
2024-07-08,14,Manassas,NA
2024-07-08,14,Fredericksburg,0.5844799280166626
2024-07-08,14,Winchester,NA
2024-07-08,14,Emporia,NA
2024-07-08,14,Franklin,NA
2024-07-08,14,Charlottesville,NA
2024-07-08,14,Lynchburg,NA
2024-07-08,14,Richmond,0.7294110655784607
2024-07-08,14,Hopewell,NA
2024-07-08,14,Petersburg,0.6889968662158302
2024-07-08,14,Colonial Heights,NA
2024-07-08,14,Harrisonburg,NA
2024-07-08,14,Waynesboro,NA
2024-07-08,14,Staunton,NA
2024-07-15,15,Covington,NA
2024-07-15,15,Buena Vista,NA
2024-07-15,15,Lexington,NA
2024-07-15,15,Galax,NA
2024-07-15,15,Norton,NA
2024-07-15,15,Radford,NA
2024-07-15,15,Danville,0.6984875202178955
2024-07-15,15,Martinsville,NA
2024-07-15,15,Salem,NA
2024-07-15,15,Roanoke,NA
2024-07-15,15,Bristol,NA
2024-07-15,15,Russell,NA
2024-07-15,15,Buchanan,NA
2024-07-15,15,Alleghany,0.79221343994140625
2024-07-15,15,Patrick,NA
2024-07-15,15,Grayson,NA
2024-07-15,15,Wythe,NA
2024-07-15,15,Carroll,NA
2024-07-15,15,Bath,0.7940327525138855
2024-07-15,15,Smyth,NA
2024-07-15,15,Bland,NA
2024-07-15,15,Lee,NA
2024-07-15,15,Highland,0.6404621799786886
2024-07-15,15,Rockbridge,0.6472589514696305
2024-07-15,15,Dickenson,NA
2024-07-15,15,Wise,NA
2024-07-15,15,Montgomery,NA
2024-07-15,15,Floyd,NA
2024-07-15,15,Giles,NA
2024-07-15,15,Pulaski,NA
2024-07-15,15,Tazewell,NA
2024-07-15,15,Pittsylvania,0.7053747229971423
2024-07-15,15,Amherst,0.7880720440116119
2024-07-15,15,Bedford,0.5490616352345095
2024-07-15,15,Campbell,0.6981009091553694
2024-07-15,15,Henry,0.7013687271820871
2024-07-15,15,Craig,NA
2024-07-15,15,Franklin,0.7078491134272711
2024-07-15,15,Roanoke,NA
2024-07-15,15,Botetourt,0.70800736228623
2024-07-15,15,Scott,NA
2024-07-15,15,Washington,NA
2024-07-15,15,Augusta,0.5949542424468508
2024-07-15,15,James City,NA
2024-07-15,15,Gloucester,NA
2024-07-15,15,Isle of Wight,0.7548321781765875
2024-07-15,15,York,NA
2024-07-15,15,Mathews,0.6499549618789128
2024-07-15,15,Stafford,0.7774785757064819
2024-07-15,15,Rappahannock,0.7654956021513442
2024-07-15,15,Fauquier,0.6994147348381676
2024-07-15,15,Prince William,0.720462607766582
2024-07-15,15,Arlington,NA
2024-07-15,15,Fairfax,NA
2024-07-15,15,Loudoun,0.6053036737900513
2024-07-15,15,Culpeper,0.7363663278795347
2024-07-15,15,Warren,0.5012177413567123
2024-07-15,15,Spotsylvania,0.8133548655087679
2024-07-15,15,Clarke,0.5581858169972055
2024-07-15,15,Frederick,0.510599084866448
2024-07-15,15,Surry,0.7148787811683243
2024-07-15,15,King and Queen,NA
2024-07-15,15,Middlesex,0.7167240977287292
2024-07-15,15,Essex,NA
2024-07-15,15,Northumberland,NA
2024-07-15,15,Orange,0.7458470493366273
2024-07-15,15,Madison,0.7294217273494462
2024-07-15,15,Lunenburg,0.7966386199373068
2024-07-15,15,Charlotte,0.7413295736380728
2024-07-15,15,Cumberland,0.7976510568180352
2024-07-15,15,Halifax,0.742729728651284
2024-07-15,15,Shenandoah,0.5437745960775714
2024-07-15,15,Southampton,0.7730436584469033
2024-07-15,15,Northampton,0.6328300540413341
2024-07-15,15,Brunswick,0.7579652404490358
2024-07-15,15,Lancaster,NA
2024-07-15,15,Richmond,NA
2024-07-15,15,Mecklenburg,0.7271958168368221
2024-07-15,15,Accomack,0.6965107054069629
2024-07-15,15,Greensville,NA
2024-07-15,15,Page,0.5188527820274066
2024-07-15,15,Westmoreland,0.721294954419136
2024-07-15,15,Nottoway,0.8086821786494196
2024-07-15,15,King George,NA
2024-07-15,15,Prince Edward,0.7589565940755237
2024-07-15,15,Louisa,0.7968470562762979
2024-07-15,15,Buckingham,0.7421958633486716
2024-07-15,15,Greene,0.7093041915840166
2024-07-15,15,Albemarle,0.697227676525953
2024-07-15,15,Nelson,0.7034047550427891
2024-07-15,15,Fluvanna,0.7548937375489914
2024-07-15,15,Appomattox,0.6502360223824253
2024-07-15,15,Hanover,0.6789907059969678
2024-07-15,15,Powhatan,0.7735272215695125
2024-07-15,15,Goochland,0.754345873483587
2024-07-15,15,King William,NA
2024-07-15,15,Henrico,NA
2024-07-15,15,New Kent,NA
2024-07-15,15,Charles City,NA
2024-07-15,15,Sussex,0.7786738828880017
2024-07-15,15,Chesterfield,0.777035633722941
2024-07-15,15,Prince George,NA
2024-07-15,15,Caroline,0.8454869985580444
2024-07-15,15,Dinwiddie,0.7683913068409406
2024-07-15,15,Amelia,0.7506208643903176
2024-07-15,15,Rockingham,0.5947975795184925
2024-07-15,15,Poquoson,NA
2024-07-15,15,Chesapeake,0.7673352684347287
2024-07-15,15,Newport News,NA
2024-07-15,15,Portsmouth,NA
2024-07-15,15,Suffolk,0.7684729530461575
2024-07-15,15,Hampton,NA
2024-07-15,15,Virginia Beach,0.8076147467316294
2024-07-15,15,Norfolk,NA
2024-07-15,15,Williamsburg,NA
2024-07-15,15,Alexandria,NA
2024-07-15,15,Falls Church,NA
2024-07-15,15,Fairfax,NA
2024-07-15,15,Manassas Park,NA
2024-07-15,15,Manassas,0.7657886147499084
2024-07-15,15,Fredericksburg,NA
2024-07-15,15,Winchester,NA
2024-07-15,15,Emporia,NA
2024-07-15,15,Franklin,0.7617692134090672
2024-07-15,15,Charlottesville,NA
2024-07-15,15,Lynchburg,NA
2024-07-15,15,Richmond,NA
2024-07-15,15,Hopewell,NA
2024-07-15,15,Petersburg,NA
2024-07-15,15,Colonial Heights,NA
2024-07-15,15,Harrisonburg,0.5067687127844294
2024-07-15,15,Waynesboro,0.4426051435318398
2024-07-15,15,Staunton,0.5249506831169128
2024-07-22,16,Covington,NA
2024-07-22,16,Buena Vista,NA
2024-07-22,16,Lexington,NA
2024-07-22,16,Galax,NA
2024-07-22,16,Norton,NA
2024-07-22,16,Radford,NA
2024-07-22,16,Danville,NA
2024-07-22,16,Martinsville,NA
2024-07-22,16,Salem,NA
2024-07-22,16,Roanoke,NA
2024-07-22,16,Bristol,NA
2024-07-22,16,Russell,NA
2024-07-22,16,Buchanan,NA
2024-07-22,16,Alleghany,NA
2024-07-22,16,Patrick,NA
2024-07-22,16,Grayson,NA
2024-07-22,16,Wythe,0.7355905725405767
2024-07-22,16,Carroll,NA
2024-07-22,16,Bath,NA
2024-07-22,16,Smyth,NA
2024-07-22,16,Bland,NA
2024-07-22,16,Lee,NA
2024-07-22,16,Highland,NA
2024-07-22,16,Rockbridge,NA
2024-07-22,16,Dickenson,NA
2024-07-22,16,Wise,NA
2024-07-22,16,Montgomery,NA
2024-07-22,16,Floyd,NA
2024-07-22,16,Giles,NA
2024-07-22,16,Pulaski,NA
2024-07-22,16,Tazewell,NA
2024-07-22,16,Pittsylvania,NA
2024-07-22,16,Amherst,NA
2024-07-22,16,Bedford,NA
2024-07-22,16,Campbell,NA
2024-07-22,16,Henry,NA
2024-07-22,16,Craig,NA
2024-07-22,16,Franklin,NA
2024-07-22,16,Roanoke,NA
2024-07-22,16,Botetourt,NA
2024-07-22,16,Scott,NA
2024-07-22,16,Washington,NA
2024-07-22,16,Augusta,NA
2024-07-22,16,James City,NA
2024-07-22,16,Gloucester,NA
2024-07-22,16,Isle of Wight,NA
2024-07-22,16,York,NA
2024-07-22,16,Mathews,NA
2024-07-22,16,Stafford,NA
2024-07-22,16,Rappahannock,NA
2024-07-22,16,Fauquier,NA
2024-07-22,16,Prince William,NA
2024-07-22,16,Arlington,NA
2024-07-22,16,Fairfax,NA
2024-07-22,16,Loudoun,NA
2024-07-22,16,Culpeper,NA
2024-07-22,16,Warren,NA
2024-07-22,16,Spotsylvania,NA
2024-07-22,16,Clarke,NA
2024-07-22,16,Frederick,NA
2024-07-22,16,Surry,NA
2024-07-22,16,King and Queen,NA
2024-07-22,16,Middlesex,NA
2024-07-22,16,Essex,NA
2024-07-22,16,Northumberland,NA
2024-07-22,16,Orange,NA
2024-07-22,16,Madison,NA
2024-07-22,16,Lunenburg,NA
2024-07-22,16,Charlotte,NA
2024-07-22,16,Cumberland,NA
2024-07-22,16,Halifax,NA
2024-07-22,16,Shenandoah,NA
2024-07-22,16,Southampton,NA
2024-07-22,16,Northampton,NA
2024-07-22,16,Brunswick,NA
2024-07-22,16,Lancaster,NA
2024-07-22,16,Richmond,NA
2024-07-22,16,Mecklenburg,NA
2024-07-22,16,Accomack,NA
2024-07-22,16,Greensville,NA
2024-07-22,16,Page,NA
2024-07-22,16,Westmoreland,NA
2024-07-22,16,Nottoway,NA
2024-07-22,16,King George,NA
2024-07-22,16,Prince Edward,NA
2024-07-22,16,Louisa,NA
2024-07-22,16,Buckingham,NA
2024-07-22,16,Greene,NA
2024-07-22,16,Albemarle,NA
2024-07-22,16,Nelson,NA
2024-07-22,16,Fluvanna,NA
2024-07-22,16,Appomattox,NA
2024-07-22,16,Hanover,NA
2024-07-22,16,Powhatan,NA
2024-07-22,16,Goochland,NA
2024-07-22,16,King William,NA
2024-07-22,16,Henrico,NA
2024-07-22,16,New Kent,NA
2024-07-22,16,Charles City,NA
2024-07-22,16,Sussex,NA
2024-07-22,16,Chesterfield,NA
2024-07-22,16,Prince George,NA
2024-07-22,16,Caroline,NA
2024-07-22,16,Dinwiddie,NA
2024-07-22,16,Amelia,NA
2024-07-22,16,Rockingham,NA
2024-07-22,16,Poquoson,NA
2024-07-22,16,Chesapeake,NA
2024-07-22,16,Newport News,NA
2024-07-22,16,Portsmouth,NA
2024-07-22,16,Suffolk,NA
2024-07-22,16,Hampton,NA
2024-07-22,16,Virginia Beach,NA
2024-07-22,16,Norfolk,NA
2024-07-22,16,Williamsburg,NA
2024-07-22,16,Alexandria,NA
2024-07-22,16,Falls Church,NA
2024-07-22,16,Fairfax,NA
2024-07-22,16,Manassas Park,NA
2024-07-22,16,Manassas,NA
2024-07-22,16,Fredericksburg,NA
2024-07-22,16,Winchester,NA
2024-07-22,16,Emporia,NA
2024-07-22,16,Franklin,NA
2024-07-22,16,Charlottesville,NA
2024-07-22,16,Lynchburg,NA
2024-07-22,16,Richmond,NA
2024-07-22,16,Hopewell,NA
2024-07-22,16,Petersburg,NA
2024-07-22,16,Colonial Heights,NA
2024-07-22,16,Harrisonburg,NA
2024-07-22,16,Waynesboro,NA
2024-07-22,16,Staunton,NA
2024-07-29,17,Covington,NA
2024-07-29,17,Buena Vista,NA
2024-07-29,17,Lexington,NA
2024-07-29,17,Galax,NA
2024-07-29,17,Norton,NA
2024-07-29,17,Radford,NA
2024-07-29,17,Danville,0.771418571472168
2024-07-29,17,Martinsville,NA
2024-07-29,17,Salem,NA
2024-07-29,17,Roanoke,NA
2024-07-29,17,Bristol,NA
2024-07-29,17,Russell,NA
2024-07-29,17,Buchanan,NA
2024-07-29,17,Alleghany,0.8299733400344849
2024-07-29,17,Patrick,NA
2024-07-29,17,Grayson,NA
2024-07-29,17,Wythe,NA
2024-07-29,17,Carroll,NA
2024-07-29,17,Bath,0.8398097157478333
2024-07-29,17,Smyth,NA
2024-07-29,17,Bland,NA
2024-07-29,17,Lee,NA
2024-07-29,17,Highland,NA
2024-07-29,17,Rockbridge,0.7829318028982821
2024-07-29,17,Dickenson,NA
2024-07-29,17,Wise,NA
2024-07-29,17,Montgomery,NA
2024-07-29,17,Floyd,NA
2024-07-29,17,Giles,NA
2024-07-29,17,Pulaski,NA
2024-07-29,17,Tazewell,NA
2024-07-29,17,Pittsylvania,0.7966973878716664
2024-07-29,17,Amherst,0.8480741821616282
2024-07-29,17,Bedford,0.7025720331029729
2024-07-29,17,Campbell,0.8099831680634191
2024-07-29,17,Henry,0.7929735352304289
2024-07-29,17,Craig,NA
2024-07-29,17,Franklin,0.8064983981066352
2024-07-29,17,Roanoke,NA
2024-07-29,17,Botetourt,0.7981337172736432
2024-07-29,17,Scott,NA
2024-07-29,17,Washington,NA
2024-07-29,17,Augusta,0.6998336340249558
2024-07-29,17,James City,0.7892721436794621
2024-07-29,17,Gloucester,0.8137269115619873
2024-07-29,17,Isle of Wight,0.8071230146666527
2024-07-29,17,York,0.4928817870095372
2024-07-29,17,Mathews,0.7629754728023417
2024-07-29,17,Stafford,0.8235678791999816
2024-07-29,17,Rappahannock,NA
2024-07-29,17,Fauquier,0.7612092539645064
2024-07-29,17,Prince William,0.7363868966639279
2024-07-29,17,Arlington,NA
2024-07-29,17,Fairfax,NA
2024-07-29,17,Loudoun,0.654221543981009
2024-07-29,17,Culpeper,0.7796360968002024
2024-07-29,17,Warren,0.5942964315414428
2024-07-29,17,Spotsylvania,0.8336639231313544
2024-07-29,17,Clarke,0.6472175652426414
2024-07-29,17,Frederick,0.5471308847637378
2024-07-29,17,Surry,0.8230739212011758
2024-07-29,17,King and Queen,0.7976816662201067
2024-07-29,17,Middlesex,0.7909042931603842
2024-07-29,17,Essex,0.6693020711342493
2024-07-29,17,Northumberland,0.8260965165868208
2024-07-29,17,Orange,0.7798078293546766
2024-07-29,17,Madison,0.754594503063258
2024-07-29,17,Lunenburg,0.8361509528021507
2024-07-29,17,Charlotte,0.7996329544420263
2024-07-29,17,Cumberland,0.848509391247424
2024-07-29,17,Halifax,0.8135057547826648
2024-07-29,17,Shenandoah,0.6091827090941765
2024-07-29,17,Southampton,0.8199632321000806
2024-07-29,17,Northampton,0.7427300957233276
2024-07-29,17,Brunswick,0.7955075833946467
2024-07-29,17,Lancaster,0.8021451543755403
2024-07-29,17,Richmond,0.8165118786462706
2024-07-29,17,Mecklenburg,0.8017752692887098
2024-07-29,17,Accomack,0.7758507810190797
2024-07-29,17,Greensville,NA
2024-07-29,17,Page,0.5419685114298436
2024-07-29,17,Westmoreland,0.8205333945658954
2024-07-29,17,Nottoway,0.8213344888836192
2024-07-29,17,King George,NA
2024-07-29,17,Prince Edward,0.8167335090169346
2024-07-29,17,Louisa,0.8087975768388111
2024-07-29,17,Buckingham,0.8070145862117697
2024-07-29,17,Greene,0.7411080049444214
2024-07-29,17,Albemarle,0.785843750214517
2024-07-29,17,Nelson,0.7826063351937883
2024-07-29,17,Fluvanna,0.808253628693588
2024-07-29,17,Appomattox,0.761477058113037
2024-07-29,17,Hanover,0.7342601680065038
2024-07-29,17,Powhatan,0.8286628283105805
2024-07-29,17,Goochland,0.8357907253343287
2024-07-29,17,King William,0.813730001449585
2024-07-29,17,Henrico,NA
2024-07-29,17,New Kent,0.8091974326542445
2024-07-29,17,Charles City,0.7586048046747843
2024-07-29,17,Sussex,0.8438417380679593
2024-07-29,17,Chesterfield,0.8202517827351888
2024-07-29,17,Prince George,NA
2024-07-29,17,Caroline,0.8638595342636108
2024-07-29,17,Dinwiddie,0.7815951325268631
2024-07-29,17,Amelia,0.8200141324296065
2024-07-29,17,Rockingham,0.610944340008213
2024-07-29,17,Poquoson,NA
2024-07-29,17,Chesapeake,0.782040903235545
2024-07-29,17,Newport News,NA
2024-07-29,17,Portsmouth,NA
2024-07-29,17,Suffolk,0.7851873671307283
2024-07-29,17,Hampton,NA
2024-07-29,17,Virginia Beach,0.8043987795710563
2024-07-29,17,Norfolk,NA
2024-07-29,17,Williamsburg,NA
2024-07-29,17,Alexandria,NA
2024-07-29,17,Falls Church,NA
2024-07-29,17,Fairfax,NA
2024-07-29,17,Manassas Park,NA
2024-07-29,17,Manassas,NA
2024-07-29,17,Fredericksburg,NA
2024-07-29,17,Winchester,NA
2024-07-29,17,Emporia,NA
2024-07-29,17,Franklin,NA
2024-07-29,17,Charlottesville,NA
2024-07-29,17,Lynchburg,NA
2024-07-29,17,Richmond,NA
2024-07-29,17,Hopewell,NA
2024-07-29,17,Petersburg,NA
2024-07-29,17,Colonial Heights,NA
2024-07-29,17,Harrisonburg,0.4172678474686294
2024-07-29,17,Waynesboro,0.59809809923172
2024-07-29,17,Staunton,NA
2024-08-05,18,Covington,NA
2024-08-05,18,Buena Vista,NA
2024-08-05,18,Lexington,NA
2024-08-05,18,Galax,NA
2024-08-05,18,Norton,NA
2024-08-05,18,Radford,NA
2024-08-05,18,Danville,NA
2024-08-05,18,Martinsville,NA
2024-08-05,18,Salem,NA
2024-08-05,18,Roanoke,NA
2024-08-05,18,Bristol,NA
2024-08-05,18,Russell,NA
2024-08-05,18,Buchanan,NA
2024-08-05,18,Alleghany,0.7901081281476149
2024-08-05,18,Patrick,0.7762806594371797
2024-08-05,18,Grayson,0.7825848087668419
2024-08-05,18,Wythe,0.7813589195711726
2024-08-05,18,Carroll,0.839891274770101
2024-08-05,18,Bath,0.8277128636837006
2024-08-05,18,Smyth,0.8205122073191369
2024-08-05,18,Bland,0.8116177121798197
2024-08-05,18,Lee,0.8024181723594666
2024-08-05,18,Highland,0.7138053774833679
2024-08-05,18,Rockbridge,0.7833771331346159
2024-08-05,18,Dickenson,NA
2024-08-05,18,Wise,NA
2024-08-05,18,Montgomery,0.7674662690871898
2024-08-05,18,Floyd,0.7985435128211975
2024-08-05,18,Giles,NA
2024-08-05,18,Pulaski,0.8031039677074058
2024-08-05,18,Tazewell,NA
2024-08-05,18,Pittsylvania,NA
2024-08-05,18,Amherst,NA
2024-08-05,18,Bedford,NA
2024-08-05,18,Campbell,NA
2024-08-05,18,Henry,NA
2024-08-05,18,Craig,0.8386799693107605
2024-08-05,18,Franklin,NA
2024-08-05,18,Roanoke,0.7314755320549011
2024-08-05,18,Botetourt,0.8509465060404462
2024-08-05,18,Scott,NA
2024-08-05,18,Washington,NA
2024-08-05,18,Augusta,0.7496220990857034
2024-08-05,18,James City,NA
2024-08-05,18,Gloucester,NA
2024-08-05,18,Isle of Wight,NA
2024-08-05,18,York,NA
2024-08-05,18,Mathews,NA
2024-08-05,18,Stafford,NA
2024-08-05,18,Rappahannock,NA
2024-08-05,18,Fauquier,NA
2024-08-05,18,Prince William,NA
2024-08-05,18,Arlington,NA
