date,county,T_day,T_night,T_avg
2025-01-29,Louisa,11.332457972245448,3.5102716928859183,8.101911232264534
2025-01-29,Buckingham,13.701564447456365,4.681856904742387,9.625364105312544
2025-01-29,Greene,10.728450908778663,1.931493713312953,6.9091341992995225
2025-01-29,Albemarle,13.069353002843156,3.1035417558734593,8.4241982013471155
2025-01-29,Nelson,11.552980967739266,3.680144085804789,7.189333875600099
2025-01-29,Fluvanna,13.620056016209212,3.823176576753852,8.616426332932209
2025-01-29,Appomattox,14.986502687623362,4.759921018611066,10.84442987778624
2025-01-29,Hanover,11.57755048357304,4.275126135191471,9.28836933514689
2025-01-29,Powhatan,14.038934432972749,4.70177409403153,12.736638794374114
2025-01-29,Goochland,12.423509070505816,4.121706836344916,9.310260816883089
2025-01-29,King William,12.043045993403704,2.643840933694589,8.068663890605045
2025-01-29,Henrico,12.654541649952582,5.675329259980404,11.9826859528253
2025-01-29,New Kent,11.495293888861465,3.191540349547858,5.757721380797923
2025-01-29,Charles City,12.137297946150705,4.223511109976995,9.186796653088214
2025-01-29,Sussex,14.157710509881628,5.866384411410352,10.857101267224785
2025-01-29,Chesterfield,12.648283625593782,5.92487757459293,10.936073994987158
2025-01-29,Prince George,13.104052573000894,6.6031948672876775,10.87800843145266
2025-01-29,Caroline,11.008409948525534,2.590451357856743,7.0961505618027845
2025-01-29,Dinwiddie,14.274110632002934,6.567468597150582,11.022934253886715
2025-01-29,Amelia,14.85151346621883,4.8045454394093134,11.775017394848934
2025-01-29,Rockingham,8.594780165863924,0.6062059157267623,5.047128438377672
2025-01-29,Poquoson,12.178850464410989,2.915378994158613,7.678463340818148
2025-01-29,Chesapeake,13.10275771930252,3.2546347613281283,7.202103484018429
2025-01-29,Newport News,12.49661368340342,3.2793174245249297,7.063105037120197
2025-01-29,Portsmouth,12.886528800616793,3.8036560324045454,6.86511970280685
2025-01-29,Suffolk,12.699979641645896,4.001116588746554,7.179254005546056
2025-01-29,Hampton,13.353112202830872,2.3054411921885065,6.618976076814608
2025-01-29,Virginia Beach,13.085522310567605,3.295428962798838,6.570620879550868
2025-01-29,Norfolk,12.915590278516978,3.32343488465914,6.926490382418821
2025-01-29,Williamsburg,13.277958079335663,3.4963623111582636,6.12427499329942
2025-01-29,Alexandria,10.905532387670242,1.297214427822163,5.78884505077129
2025-01-29,Falls Church,11.051366435719816,0.7892070823710858,5.3951385681293615
2025-01-29,Fairfax,10.54068282904219,0.807472906095373,5.3246607780492665
2025-01-29,Manassas Park,10.567539756782066,0.207396320548824,5.1792188961646675
2025-01-29,Manassas,10.991478764018163,0.14070190089877938,5.159783983768979
2025-01-29,Fredericksburg,11.15393575429498,3.2373619412804326,7.652803466035142
2025-01-29,Winchester,8.788167366145261,-1.0771156047309889,4.58117339022501
2025-01-29,Emporia,14.312970208079786,6.125367762128357,10.431506694487943
2025-01-29,Franklin,14.348010344160894,3.7219431554524665,8.361438998453242
2025-01-29,Charlottesville,13.676320838652307,3.98085296506908,9.94094696530118
2025-01-29,Lynchburg,13.559549045265136,4.097320159284061,8.173318491222709
2025-01-29,Richmond,13.958376350885286,5.988962373214819,13.301210021633658
2025-01-29,Hopewell,12.669445650904873,6.322795680093432,10.61731231757154
2025-01-29,Petersburg,13.325786660367813,7.643458786065505,10.946574370549254
2025-01-29,Colonial Heights,12.652185322232535,7.391178949532365,10.116293298386298
2025-01-29,Harrisonburg,10.330008406607169,0.14317553904531116,5.844854474814292
2025-01-29,Waynesboro,9.805512325746273,0.6147618860098463,5.512099314798798
2025-01-29,Staunton,10.58085026111478,0.5679827644407672,6.243345768174791
2025-02-05,Covington,8.751392111368945,2.09873026767332,NA
2025-02-05,Buena Vista,9.449797384417048,1.4334334255235404,NA
2025-02-05,Lexington,9.79858638743459,NA,NA
2025-02-05,Galax,8.480529658946573,2.7790032248607752,5.248969510407536
2025-02-05,Norton,7.288187087425566,4.2597407824827185,NA
2025-02-05,Radford,8.510862484921619,3.6772515078408,8.520773220747921
2025-02-05,Danville,14.689962068774609,8.816167556346405,NA
2025-02-05,Martinsville,13.907956220437825,7.851499285007176,9.18030434782612
2025-02-05,Salem,10.862502468729453,4.134829582839873,3.8823863636363902
2025-02-05,Roanoke,11.323662553753651,4.257411098278643,3.9681954022988775
2025-02-05,Bristol,11.495965207631905,5.177650579872833,NA
2025-02-05,Russell,8.326233799824058,3.3521586002167214,5.283017912772615
2025-02-05,Buchanan,7.282369051967056,3.406956441773502,NA
2025-02-05,Alleghany,6.010729352102325,1.4242836353596202,2.7893966623877064
2025-02-05,Patrick,12.144414621727943,6.794853828761946,9.419497413410095
2025-02-05,Grayson,8.617217137533357,2.3477183848569023,4.935685317554612
2025-02-05,Wythe,7.350827084286744,2.4511970654747244,5.7989174907131575
2025-02-05,Carroll,9.0963507455937,2.7973893396057776,7.217412534993138
2025-02-05,Bath,4.794173847215759,0.678899169677292,3.7548459914618775
2025-02-05,Smyth,7.148478773742465,2.31898357349993,5.008368860055637
2025-02-05,Bland,5.91123435632577,4.10827725524856,2.6927091633466405
2025-02-05,Lee,8.691137078601882,11.220920917705127,NA
2025-02-05,Highland,3.2119804836608656,0.5198796707976819,4.589991577800361
2025-02-05,Rockbridge,8.317618221992227,1.8456183655410616,4.563291859201351
2025-02-05,Dickenson,6.4470356052532,5.069720507350778,NA
2025-02-05,Wise,7.283292629534898,6.5960145218778665,5.730000000000018
2025-02-05,Montgomery,8.075607692069713,3.331845899728774,7.208935011731033
2025-02-05,Floyd,8.140936911562308,4.391565944586008,7.484549967767158
2025-02-05,Giles,6.071251621098586,2.400857278287277,5.772464727754317
2025-02-05,Pulaski,7.535498777130167,3.2840648201422393,7.660444534693298
2025-02-05,Tazewell,6.312670920058823,3.666136531799916,NA
2025-02-05,Pittsylvania,12.887194683796997,5.732541335625868,8.376552358445677
2025-02-05,Amherst,9.993796004100933,4.123650715445721,5.762706422651006
2025-02-05,Bedford,10.506003267670224,3.7630228984483183,6.310709019404975
2025-02-05,Campbell,10.838751895244677,5.123864797959423,8.926124901723151
2025-02-05,Henry,13.415172344228248,6.884470673899856,9.326884525281208
2025-02-05,Craig,6.880637529473088,2.4442488666500943,6.022293840802158
2025-02-05,Franklin,11.035549055073483,4.68850250062772,7.563575290183876
2025-02-05,Roanoke,9.095670594770102,3.655122473148847,5.779777627311957
2025-02-05,Botetourt,8.549121880517127,3.0700901572929884,5.969024105403094
2025-02-05,Scott,9.118658519303342,7.640622349544563,7.359181237074668
2025-02-05,Washington,8.98474305747173,4.270691659373239,4.4237837837838185
2025-02-05,Augusta,6.4751114858122145,2.03083583997925,5.835859111377657
2025-02-05,James City,13.178021775314471,4.398743276497542,11.100825273073214
2025-02-05,Gloucester,12.010952108482291,4.389724795149985,11.439995346233008
2025-02-05,Isle of Wight,14.021075103382566,5.933591665728709,10.767588636335685
2025-02-05,York,14.787280086465511,3.0046088833010094,11.23757634625848
2025-02-05,Mathews,11.80752250260334,3.8096431394361967,11.250581231419934
2025-02-05,Stafford,3.2970792908870337,2.4107700467434507,NA
2025-02-05,Rappahannock,4.575716830837664,0.4670926204043459,4.0155560229541845
2025-02-05,Fauquier,5.403273451570211,-0.11180063970779346,3.962950038617525
2025-02-05,Prince William,5.098853990556985,1.109465403785432,4.121891750555655
2025-02-05,Arlington,5.6021071351915195,1.2880359431302786,3.965610582010614
2025-02-05,Fairfax,5.893821551129754,0.9198942746074604,4.295806977824012
2025-02-05,Loudoun,6.1972188523532346,-1.3038914910696078,3.924466971544743
2025-02-05,Culpeper,4.838452998150223,1.4404287534876514,-2.673616957306047
2025-02-05,Warren,6.533674652693397,0.8366736724380708,7.811688113062811
2025-02-05,Spotsylvania,6.343003715217256,3.615469864864507,7.505114023536325
2025-02-05,Clarke,6.158409203701528,-1.0982244504537997,4.443407391843987
2025-02-05,Frederick,5.738215242715731,-0.3153342710087527,5.361734013775445
2025-02-05,Surry,13.376710340110908,4.180914331318095,9.512222672064803
2025-02-05,King and Queen,12.552899170059185,6.016322629557536,10.667532799361464
2025-02-05,Middlesex,11.562359219335503,4.7938769389589755,10.98031755703306
2025-02-05,Essex,10.65569768223866,5.196047189893043,8.707943238996625
2025-02-05,Northumberland,8.57267374718973,4.336071057015221,7.8999373326957025
2025-02-05,Orange,8.017599635067112,3.062885230611036,8.777894259647557
2025-02-05,Madison,3.6696749895049794,1.8028278738034087,5.832155748059949
2025-02-05,Lunenburg,13.38975500317108,6.095930182925717,9.99419057012218
2025-02-05,Charlotte,12.42597510331498,5.776573795712411,10.306934986762736
2025-02-05,Cumberland,12.127783262661035,4.734881817212077,10.44050192504684
2025-02-05,Halifax,13.480790401238162,5.839107771354269,10.422471324601869
2025-02-05,Shenandoah,6.1324439285629655,0.7929657639251853,7.002050766138475
2025-02-05,Southampton,14.244988361636263,6.559335272854635,10.575781578351863
2025-02-05,Northampton,11.885490248048225,1.486014738437211,9.44891796457198
2025-02-05,Brunswick,13.993676906101816,6.794917612532531,10.9963115145724
2025-02-05,Lancaster,10.70817982183185,4.27189280866373,9.755146131589145
2025-02-05,Richmond,8.961024704851857,4.51431428347597,7.876445920364524
2025-02-05,Mecklenburg,13.454356872984397,5.479894565635787,9.346812555395974
2025-02-05,Accomack,8.147586023341061,4.76413185150109,8.144035050214855
2025-02-05,Greensville,14.13847333109973,6.429708386791011,10.908696093608024
2025-02-05,Page,6.022182925156486,2.2085927841765987,7.517814487183151
2025-02-05,Westmoreland,6.931501426049186,3.6327766294612345,6.859199035719168
2025-02-05,Nottoway,12.918725253611216,6.584314230055196,11.04519550349654
2025-02-05,King George,0.08758897172600426,2.599213674988326,NA
2025-02-05,Prince Edward,11.77144883512888,5.6985326233746525,10.641160953648772
2025-02-05,Louisa,12.11489118239343,5.023198674947098,9.660126054288536
2025-02-05,Buckingham,11.858241539346178,4.411395669048827,9.694780752559884
2025-02-05,Greene,6.38103519473624,3.2406532692565917,7.144938782916891
2025-02-05,Albemarle,10.939527932858567,4.015074442622751,9.606114666712536
2025-02-05,Nelson,10.525924232116346,3.854805058170271,8.281306155609235
2025-02-05,Fluvanna,12.56404238924164,3.8216658072960734,9.895371647770732
2025-02-05,Appomattox,10.75129478626148,5.098923501514242,9.183530990737635
2025-02-05,Hanover,12.80304213608143,4.09955873795137,10.229163557984444
2025-02-05,Powhatan,12.080553338909246,3.247765721894704,10.041570883408342
2025-02-05,Goochland,12.430043508650064,2.86689210402573,9.641267040798624
2025-02-05,King William,12.697541534535285,5.227232783576891,10.575169783043858
2025-02-05,Henrico,12.401509162598236,3.874525709932085,10.763041042055804
2025-02-05,New Kent,12.551984944075656,4.166030746711912,10.981897166558507
2025-02-05,Charles City,12.393416012823783,4.272851700803218,10.706037227572926
2025-02-05,Sussex,13.699248615722608,7.1660493370018505,9.877313435354091
2025-02-05,Chesterfield,12.237403390747982,5.11657248135693,10.436539473684242
2025-02-05,Prince George,12.861860047765608,4.728780117546141,10.3619007141212
2025-02-05,Caroline,11.343073839981052,5.135646682779424,9.070418366731223
2025-02-05,Dinwiddie,13.624192717185416,6.822469820730785,10.201819177316231
2025-02-05,Amelia,12.750738144564934,5.732840069578794,11.192053260273996
2025-02-05,Rockingham,5.780475307862695,1.643923483423855,5.871496447142972
2025-02-05,Poquoson,14.734317745980256,3.6219458920907703,NA
2025-02-05,Chesapeake,15.22782185083858,5.716544199756,11.94244930144736
2025-02-05,Newport News,14.626364803529786,3.38578469013125,10.874130750605351
2025-02-05,Portsmouth,15.398838430192027,5.4713634861779346,12.135370975439647
2025-02-05,Suffolk,14.373497903777366,6.450141555745235,10.932979098671437
2025-02-05,Hampton,15.3850107645092,2.704123156560509,10.806044951358633
2025-02-05,Virginia Beach,15.539160112319712,5.0279530071826235,12.198892077508
2025-02-05,Norfolk,15.067363490609283,5.0394610834596,12.333432676709185
2025-02-05,Williamsburg,15.165412138881551,2.994602438377976,NA
2025-02-05,Alexandria,7.054045422835473,1.4776673642870346,3.4054773869347117
2025-02-05,Falls Church,6.606431870669781,0.8993591224018815,4.784145496535837
2025-02-05,Fairfax,6.953580154106396,1.0676755622377037,5.33745724487881
2025-02-05,Manassas Park,6.531992516370482,0.47671032117245815,4.469985475671789
2025-02-05,Manassas,6.670093851904906,1.366863914737959,5.176642378315389
2025-02-05,Fredericksburg,5.159024473147548,3.888555317469301,NA
2025-02-05,Winchester,6.413476620458716,1.2024988261408092,4.931648076923108
2025-02-05,Emporia,14.882154407929091,5.07509012925291,10.923435924187128
2025-02-05,Franklin,15.044337296983793,7.213047902316874,11.35659329408756
2025-02-05,Charlottesville,12.843211094348414,5.656100731112948,10.24419751653711
2025-02-05,Lynchburg,11.375856838228197,4.888199089674621,8.01802892210478
2025-02-05,Richmond,12.505690388595108,4.567606032320195,10.91890093417339
2025-02-05,Hopewell,13.706117921774696,4.5165829928001875,10.388834347532145
2025-02-05,Petersburg,13.92117106713561,5.505081001757159,NA
2025-02-05,Colonial Heights,14.435326857847704,6.059600066934433,9.049879129734116
2025-02-05,Harrisonburg,7.236033444664111,2.6561602953619188,5.431437233325873
2025-02-05,Waynesboro,5.536174424404744,3.7962863931112576,7.420361559669181
2025-02-05,Staunton,7.468182125057118,2.567435813427084,6.397805444689369
2025-02-12,Covington,0.9431027209449796,-4.191230769230765,-2.0399999999999636
2025-02-12,Buena Vista,3.580572849511904,-1.1026675733436615,1.0278654217643632
2025-02-12,Lexington,2.612184673964791,0.01767402376913046,0.35977375565613157
2025-02-12,Galax,2.9861902667839653,-1.7101213755899898,-0.34980514837322574
2025-02-12,Norton,3.8616680083722703,NA,NA
2025-02-12,Radford,2.370048250904735,-2.2527194626678892,0.847240049096993
2025-02-12,Danville,5.411125385311145,0.39195778545429977,2.705669619641959
2025-02-12,Martinsville,5.627307226927756,1.1859289407106242,3.466658233417694
2025-02-12,Salem,4.29233816107091,-0.4373238973008307,2.557881830151443
2025-02-12,Roanoke,4.568691550259075,-0.5071890722054835,2.7827526192744263
2025-02-12,Bristol,7.712141239042679,-2.858561324303962,NA
2025-02-12,Russell,2.6316647899107304,-5.667610476589106,-1.329999999999973
2025-02-12,Buchanan,1.3283708789176092,-3.357183308494749,-0.7849999999999682
2025-02-12,Alleghany,-1.8688665827064423,-5.1745867768594795,-3.206355485893389
2025-02-12,Patrick,4.270294123272751,0.8860180579366387,2.185951517364398
2025-02-12,Grayson,0.45860608137912706,-1.528515696252135,-0.33773252269337245
2025-02-12,Wythe,0.5937867906626357,-3.868966476760267,-1.0049652187660296
2025-02-12,Carroll,2.580295207482337,-1.4672265900281596,-0.4390613818288845
2025-02-12,Bath,-2.298901918353484,-6.49004291717133,-3.705391885113882
2025-02-12,Smyth,2.488934682677787,-4.845399437976689,-0.4952042407233946
2025-02-12,Bland,-0.4778070705729995,-5.4404670505438055,NA
2025-02-12,Lee,1.4278703393418035,-0.50406214188412235,-0.3927777777777458
2025-02-12,Highland,-3.8893381925318065,-10.575087417598144,-8.709999999999951
2025-02-12,Rockbridge,0.5917370555240359,-1.725992400485242,-1.452166653345026
2025-02-12,Dickenson,1.0961777191683366,-2.899279953917023,-3.7953571428571182
2025-02-12,Wise,2.0565136191494284,NA,NA
2025-02-12,Montgomery,1.129026738790929,-2.0699738825119303,0.2540958626738138
2025-02-12,Floyd,1.1842401801773583,-2.616410487100177,-0.905218638103918
2025-02-12,Giles,-1.0720623326851824,-4.686855416085514,-3.1833511736371025
2025-02-12,Pulaski,0.5405020248594913,-2.6283728684987935,-0.32118870447341796
2025-02-12,Tazewell,1.0631354348286657,-7.331203982706637,-1.358706491062993
2025-02-12,Pittsylvania,4.582604037448256,1.115316042636093,3.069779638492843
2025-02-12,Amherst,2.3896397022663693,0.20276473391046912,1.6189365881387268
2025-02-12,Bedford,3.119650199260805,0.40152246623036886,2.3520736264546893
2025-02-12,Campbell,4.426892828568511,1.098231651576033,3.07817415910688
2025-02-12,Henry,4.977589786588436,1.7304237760959544,3.2189799819587175
2025-02-12,Craig,-1.1170405742782328,-4.589732234809433,NA
2025-02-12,Franklin,3.475123773154304,0.18917544106292453,2.3264941721149337
2025-02-12,Roanoke,1.507378288926457,-0.6828906297328926,1.339194803135176
2025-02-12,Botetourt,1.050875961878328,-0.5079286938668963,0.7199446520482558
2025-02-12,Scott,4.370851401505238,-2.119203625724572,-0.3862976263838736
2025-02-12,Washington,4.499564169325563,-2.2755328197305897,-0.19674873514528432
2025-02-12,Augusta,0.6284674399876548,-3.1163525121904554,-0.4693079605388288
2025-02-12,James City,4.8090944648572025,3.3306373711369575,4.776103441411221
2025-02-12,Gloucester,4.877689521128122,2.6904349347607197,5.507823633442334
2025-02-12,Isle of Wight,6.410489951099965,4.2492645573185905,6.651471467467879
2025-02-12,York,5.3930091905228235,4.098498759077821,5.802118355634189
2025-02-12,Mathews,4.43059529627512,3.950221312930348,4.724791263956635
2025-02-12,Stafford,4.385793428581422,1.2244992434040458,3.3239001752691606
2025-02-12,Rappahannock,1.9335003754583109,-1.598919731489468,0.43716755117516126
2025-02-12,Fauquier,2.610979992506954,-0.5045833046992628,1.6393181549836824
2025-02-12,Prince William,3.7424627224456217,0.4149156826071303,2.547754225998621
2025-02-12,Arlington,4.284923786693233,1.0155808343510488,2.864134289203522
2025-02-12,Fairfax,3.3539427298381352,0.6586254651009128,2.2464196998704193
2025-02-12,Loudoun,1.4182935062341124,-2.2382039609714934,-0.0384839832330521
2025-02-12,Culpeper,4.310525539272414,0.5187475632758707,2.7129821158975056
2025-02-12,Warren,1.894490658959776,-1.0614371462459269,0.7950825312795812
2025-02-12,Spotsylvania,4.429393969817566,1.8241375393344772,3.324906805642503
2025-02-12,Clarke,1.7307942782104102,-3.565142262056908,-0.9710157109879234
2025-02-12,Frederick,0.3523997687078971,-4.420721144528404,-2.7708034592121016
2025-02-12,Surry,5.793437985892016,4.065599276306786,6.206320376113545
2025-02-12,King and Queen,4.50851086440555,3.3973616718712996,4.54732663280449
2025-02-12,Middlesex,5.28898169651997,3.225096127079939,6.113631601684875
2025-02-12,Essex,4.0859306397525375,2.5785383586050035,3.7234837229219937
2025-02-12,Northumberland,4.438246829666658,3.3435130004590707,5.049110397611083
2025-02-12,Orange,4.508919236498253,1.0214244406735815,2.894871868726881
2025-02-12,Madison,2.819909241835286,-0.10896494231221664,1.7250324067200669
2025-02-12,Lunenburg,4.97877855479161,1.939150897446309,3.871674172936667
2025-02-12,Charlotte,4.914577535691592,1.3642430944347186,3.425284289812611
2025-02-12,Cumberland,4.889933114649199,1.71423959250076,3.4789470790350587
2025-02-12,Halifax,4.760148940933709,1.5672366712485326,3.32286220783788
2025-02-12,Shenandoah,1.44927220827709,-2.9797984347446382,-0.47004053803350904
2025-02-12,Southampton,5.815231670834526,4.409056236332254,6.132765637264959
2025-02-12,Northampton,5.254291677763893,4.534035115820148,5.21590817050644
2025-02-12,Brunswick,4.7536998950474105,3.0157016695332346,4.288550095493313
2025-02-12,Lancaster,4.805304616700708,3.5653737309420475,6.018352967575481
2025-02-12,Richmond,4.36492614722605,2.7642602623149113,4.156800671319275
2025-02-12,Mecklenburg,4.685894330054857,2.1568180988024306,3.5398113686835937
2025-02-12,Accomack,4.5951566098650165,5.549320939118708,5.463998580407542
2025-02-12,Greensville,5.646312974479276,4.064819973686599,5.578245053091697
2025-02-12,Page,1.4028774220640088,-2.2094689207826193,0.06476771757954912
2025-02-12,Westmoreland,3.9614349167877942,2.4695583387821136,3.740380221561496
2025-02-12,Nottoway,5.280444637599421,1.9908347978798997,4.039850616253262
2025-02-12,King George,4.254191199008514,1.7510959722799295,3.620924322339457
2025-02-12,Prince Edward,4.9069813015127135,1.35726649001129,3.3559142427572186
2025-02-12,Louisa,4.157614136445762,2.0127963098644,3.1596029662501732
2025-02-12,Buckingham,4.418057978752571,1.628490950659907,3.1188588474989825
2025-02-12,Greene,2.5905514806171333,0.3159908444900169,1.4137766288775688
2025-02-12,Albemarle,3.3744105955484693,0.8072355741423815,2.2006111627878666
2025-02-12,Nelson,2.395469061624645,0.5401036299011145,1.7245590567089195
2025-02-12,Fluvanna,3.972492693983477,2.05129330497003,2.9680057914226934
2025-02-12,Appomattox,4.5825174847713654,1.3016471078356175,3.033775231074923
2025-02-12,Hanover,4.450218669727583,2.7956459199327943,3.744707494342062
2025-02-12,Powhatan,5.2856248885964066,2.122710813730131,3.92599819926054
2025-02-12,Goochland,4.262231762141711,2.361061812336579,3.436161753272972
2025-02-12,King William,5.009180120477727,3.3099556854438825,4.685429228475431
2025-02-12,Henrico,6.269404406656966,3.049418626700957,5.1395236360593515
2025-02-12,New Kent,5.023269491888842,3.4991197476336273,5.0778216862829675
2025-02-12,Charles City,5.1219394303533266,3.6275758833332574,5.227837283530988
2025-02-12,Sussex,6.088898218218038,4.292908993266232,6.32167444837344
2025-02-12,Chesterfield,5.956383367899956,2.70229591240382,5.002683162398387
2025-02-12,Prince George,5.841894760368756,3.796189115387089,5.796610011884377
2025-02-12,Caroline,4.054629684036246,2.607550359195111,3.5796498427073735
2025-02-12,Dinwiddie,5.634760238561056,3.3478448925453503,5.21965083470215
2025-02-12,Amelia,5.362564369889157,2.076964105727332,4.0949524642811825
2025-02-12,Rockingham,1.1510401267623027,-2.66260641434924,-0.08551137867157738
2025-02-12,Poquoson,6.413738741883714,5.393471013423835,7.200143046978844
2025-02-12,Chesapeake,6.073657860871449,5.725994472946105,5.294753120401476
2025-02-12,Newport News,7.044293393161825,4.992807537744984,6.787349440872524
