date,week,county_name,NDVI_mean
2022-07-08,14,Pittsylvania,NA
2022-07-08,14,Amherst,NA
2022-07-08,14,Bedford,NA
2022-07-08,14,Campbell,NA
2022-07-08,14,Henry,NA
2022-07-08,14,Craig,NA
2022-07-08,14,Franklin,NA
2022-07-08,14,Roanoke,NA
2022-07-08,14,Botetourt,NA
2022-07-08,14,Scott,NA
2022-07-08,14,Washington,0.8198924660682678
2022-07-08,14,Augusta,NA
2022-07-08,14,James City,0.6975863396570157
2022-07-08,14,Gloucester,0.7358433364835445
2022-07-08,14,Isle of Wight,0.7409034832741767
2022-07-08,14,York,0.4473804123699665
2022-07-08,14,Mathews,0.7243160726244887
2022-07-08,14,Stafford,NA
2022-07-08,14,Rappahannock,NA
2022-07-08,14,Fauquier,NA
2022-07-08,14,Prince William,NA
2022-07-08,14,Arlington,NA
2022-07-08,14,Fairfax,NA
2022-07-08,14,Loudoun,NA
2022-07-08,14,Culpeper,NA
2022-07-08,14,Warren,NA
2022-07-08,14,Spotsylvania,NA
2022-07-08,14,Clarke,0.6154575943946838
2022-07-08,14,Frederick,0.7717123712812152
2022-07-08,14,Surry,0.7665642869244486
2022-07-08,14,King and Queen,0.7361310647602346
2022-07-08,14,Middlesex,0.6592857566678129
2022-07-08,14,Essex,0.6167796552181244
2022-07-08,14,Northumberland,0.7123138900855536
2022-07-08,14,Orange,NA
2022-07-08,14,Madison,NA
2022-07-08,14,Lunenburg,NA
2022-07-08,14,Charlotte,NA
2022-07-08,14,Cumberland,NA
2022-07-08,14,Halifax,NA
2022-07-08,14,Shenandoah,0.7095095813274384
2022-07-08,14,Southampton,0.7848988199400977
2022-07-08,14,Northampton,0.6473417942673877
2022-07-08,14,Brunswick,NA
2022-07-08,14,Lancaster,0.7324390098439163
2022-07-08,14,Richmond,0.7412876144848934
2022-07-08,14,Mecklenburg,NA
2022-07-08,14,Accomack,0.6712598846300583
2022-07-08,14,Greensville,NA
2022-07-08,14,Page,NA
2022-07-08,14,Westmoreland,0.7102625166226062
2022-07-08,14,Nottoway,NA
2022-07-08,14,King George,NA
2022-07-08,14,Prince Edward,NA
2022-07-08,14,Louisa,NA
2022-07-08,14,Buckingham,NA
2022-07-08,14,Greene,NA
2022-07-08,14,Albemarle,NA
2022-07-08,14,Nelson,NA
2022-07-08,14,Fluvanna,NA
2022-07-08,14,Appomattox,NA
2022-07-08,14,Hanover,NA
2022-07-08,14,Powhatan,NA
2022-07-08,14,Goochland,NA
2022-07-08,14,King William,0.6907556653022766
2022-07-08,14,Henrico,NA
2022-07-08,14,New Kent,0.6945397506542249
2022-07-08,14,Charles City,NA
2022-07-08,14,Sussex,0.7731371622751739
2022-07-08,14,Chesterfield,NA
2022-07-08,14,Prince George,NA
2022-07-08,14,Caroline,NA
